Date,Ticker,Strike,Type,Last_Price,Amount_Money,Open,High,Low,Prev_Close,Volume_Units,Implied_Volatility,VE_Pct,Parity,Return,Original_Strike
2021-12-17,GFGC132.FE,132.0,Call,76.0,152000.0,76.0,76.0,76.0,71.773,20.0,0.9528732299804688,0.0582548969727804,64.55000000000001,0.058894013068981454,132.0
2021-12-17,GFGC135.FE,135.0,Call,74.0,596484.0,75.684,75.684,74.0,75.584,80.0,0.9759140014648438,0.06334266090053416,61.55000000000001,-0.020956816257408972,135.0
2021-12-17,GFGC140.FE,140.0,Call,68.0,160999.0,71.09,71.09,68.0,71.209,23.0,0.8233261108398438,0.0582548969727804,56.55000000000001,-0.04506452836017927,140.0
2021-12-17,GFGC145.FE,145.0,Call,0.0,0.0,0.0,0.0,0.0,67.277,0.0,,,51.55000000000001,0.0,145.0
2021-12-17,GFGC150.FE,150.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,46.55000000000001,0.0,150.0
2021-12-17,GFGC155.FE,155.0,Call,53.99,82915.0,59.696,61.782,53.99,48.7,15.0,0.6678390502929688,0.06329178326125663,41.55000000000001,0.10862422997946619,155.0
2021-12-17,GFGC160.FE,160.0,Call,47.0,95000.0,48.0,48.0,47.0,53.595,20.0,0.44788360595703125,0.05316713304502665,36.55000000000001,-0.12305252355630192,160.0
2021-12-17,GFGC165.FE,165.0,Call,46.0,60949.0,51.5,51.99,46.0,48.96,13.0,0.6415939331054688,0.07351818875604166,31.55000000000001,-0.06045751633986929,165.0
2021-12-17,GFGC170.FE,170.0,Call,40.938,453620.0,45.0,45.0,40.6,44.886,105.0,0.5694961547851562,0.07320274739252093,26.55000000000001,-0.08795615559417191,170.0
2021-12-17,GFGC175.FE,175.0,Call,38.1,413680.0,35.0,42.64,35.0,39.0,105.0,0.6008529663085938,0.08420249300432454,21.55000000000001,-0.023076923076922995,175.0
2021-12-17,GFGC180.FE,180.0,Call,32.0,3681850.0,33.5,38.651,32.0,33.933,1027.0,0.48480987548828125,0.07860595268379542,16.55000000000001,-0.05696519612176931,180.0
2021-12-17,GFGC185.FE,185.0,Call,31.17,79925.0,31.0,33.947,30.22,32.0,25.0,0.5813980102539062,0.09982192826252856,11.550000000000011,-0.025937499999999947,185.0
2021-12-17,GFGC190.FE,190.0,Call,26.0,4064341.0,28.0,30.61,26.0,27.445,1488.0,0.5029678344726562,0.09895700839481042,6.550000000000011,-0.05265075605756975,190.0
2021-12-17,GFGC195.FE,195.0,Call,23.61,1155708.0,23.0,28.366,23.0,25.0,456.0,0.5193710327148438,0.11223607224624771,1.5500000000000114,-0.05559999999999998,195.0
2021-12-17,GFGC200.FE,200.0,Call,20.917,12741047.0,20.7,25.99,19.5,21.546,5672.0,0.5174636840820312,0.10642075807682523,3.4499999999999886,-0.02919335375475718,200.0
2021-12-17,GFGC210.FE,210.0,Call,16.275,9053069.0,17.0,20.0,15.2,17.115,5146.0,0.5168533325195312,0.0828033579241923,13.449999999999989,-0.049079754601227044,210.0
2021-12-17,GFGC220.FE,220.0,Call,12.258,36766707.0,13.0,15.39,11.51,12.752,27481.0,0.5101394653320312,0.062365810226405485,23.44999999999999,-0.03873902132998752,220.0
2021-12-17,GFGC230.FE,230.0,Call,9.056,10836186.0,10.25,11.9,9.0,10.02,10796.0,0.5050277709960938,0.046074790129737975,33.44999999999999,-0.09620758483033942,230.0
2021-12-17,GFGC240.FE,240.0,Call,7.047,6770370.0,9.0,9.01,6.78,7.713,8754.0,0.5180740356445312,0.03585347239888069,43.44999999999999,-0.08634772462077023,240.0
2021-12-17,GFGC250.FE,250.0,Call,5.297,3350900.0,6.449,7.0,5.02,5.933,5504.0,0.5224990844726562,0.026949885525311624,53.44999999999999,-0.10719703354121024,250.0
2021-12-17,GFGC260.FE,260.0,Call,4.352,1332821.0,5.0,5.5,4.0,4.816,2716.0,0.5443954467773438,0.02214194861358433,63.44999999999999,-0.09634551495016597,260.0
2021-12-17,GFGC270.FE,270.0,Call,3.363,529224.0,3.9,4.36,3.3,3.866,1380.0,0.5524826049804688,0.017110150089035867,73.44999999999999,-0.1301086394205898,270.0
2021-12-17,GFGC280.FE,280.0,Call,2.759,811409.0,3.2,3.45,2.56,3.148,2679.0,0.5692672729492188,0.014037140676672602,83.44999999999999,-0.12357052096569254,280.0
2021-12-17,GFGC290.FE,290.0,Call,2.206,152516.0,2.41,2.79,2.06,2.582,624.0,0.5802536010742188,0.011223607224624777,93.44999999999999,-0.1456235476374903,290.0
2021-12-17,GFGC300.FE,300.0,Call,1.778,458609.0,2.8,2.8,1.75,2.136,2291.0,0.5910873413085938,0.00904604426354617,103.44999999999999,-0.16760299625468167,300.0
2021-12-17,GFGC310.FE,310.0,Call,1.7,46754.0,1.5,1.8,1.5,1.826,296.0,0.6234359741210938,0.008649198677181377,113.44999999999999,-0.06900328587075577,310.0
2021-12-17,GFGC320.FE,320.0,Call,1.24,47190.0,1.3,1.31,1.15,1.5,376.0,0.6180191040039062,0.006308827270414652,123.44999999999999,-0.17333333333333334,320.0
2021-12-17,GFGC330.FE,330.0,Call,0.995,83495.0,0.92,1.2,0.92,1.131,803.0,0.6247329711914062,0.0050623251081149834,133.45,-0.12024756852343055,330.0
2021-12-17,GFGC340.FE,340.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,143.45,0.0,340.0
2021-12-17,GFGC350.FE,350.0,Call,0.647,20530.0,1.199,1.199,0.571,0.9,318.0,0.6374740600585938,0.0032917832612566777,153.45,-0.2811111111111111,350.0
2021-12-17,GFGC360.FE,360.0,Call,0.518,72911.0,0.65,0.65,0.4,0.621,1325.0,0.6422805786132812,0.0026354617145764436,163.45,-0.1658615136876006,360.0
2021-12-17,GFGV132.FE,132.0,Put,0.357,16969.0,0.5,0.55,0.25,0.4,447.0,0.5664443969726562,0.0018163317222080894,64.55000000000001,-0.10750000000000004,132.0
