Date,Ticker,Strike,Type,Last_Price,Amount_Money,Open,High,Low,Prev_Close,Volume_Units,Implied_Volatility,VE_Pct,Parity,Return,Original_Strike
2021-06-18,GFGC16898G,168.98,Call,11.105,28507795.0,10.001,12.4,9.5,11.956,25342.0,0.36235809326171875,0.068697803897309,7.329999999999984,-0.07117765138842413,168.98
2021-06-18,GFGC175.AG,175.0,Call,8.921,4215861.0,8.75,9.9,8.35,9.933,4675.0,0.38021087646484375,0.055187132694092166,13.349999999999994,-0.10188261351052053,175.0
2021-06-18,GFGC180.AG,180.0,Call,7.399,2633287.0,6.8,8.4,6.5,8.239,3508.0,0.39218902587890625,0.045771729044231366,18.349999999999994,-0.10195412064570952,180.0
2021-06-18,GFGC185.AG,185.0,Call,6.167,921295.0,5.8,7.7,5.611,6.783,1500.0,0.40454864501953125,0.038150324775750075,23.349999999999994,-0.09081527347781226,185.0
2021-06-18,GFGC190.AG,190.0,Call,5.001,3601899.0,4.301,5.88,4.301,5.666,7125.0,0.41004180908203125,0.03093721002165172,28.349999999999994,-0.11736674902929756,190.0
2021-06-18,GFGC195.AG,195.0,Call,4.103,575390.0,4.0,4.8,4.0,4.681,1360.0,0.41797637939453125,0.02538199814413857,33.349999999999994,-0.12347788933988468,195.0
2021-06-18,GFGC19898G,198.98,Call,3.686,4180304.0,3.52,4.25,3.41,4.007,11084.0,0.43292999267578125,0.02280235075781008,37.329999999999984,-0.0801098078362864,198.98
2021-06-18,GFGC210.AG,210.0,Call,2.41,797604.0,2.5,2.99,2.2,2.869,3225.0,0.44841766357421875,0.01490875347974018,48.349999999999994,-0.15998605785988151,210.0
2021-06-18,GFGC220.AG,220.0,Call,1.74,1538024.0,1.65,2.25,1.55,2.122,7994.0,0.46840667724609375,0.010763996288277141,58.349999999999994,-0.18001885014137597,220.0
2021-06-18,GFGC230.AG,230.0,Call,1.45,159110.0,1.35,1.5,1.15,1.41,1197.0,0.5022811889648438,0.008969996906897617,68.35,0.028368794326241176,230.0
2021-06-18,GFGC240.AG,240.0,Call,1.142,420047.0,1.2,1.22,0.95,1.2,3724.0,0.5249404907226562,0.007064645839777296,78.35,-0.04833333333333334,240.0
2021-06-18,GFGC82983G,82.983,Call,0.0,0.0,0.0,0.0,0.0,82.0,0.0,,,78.667,0.0,82.983
2021-06-18,GFGC87.0AG,87.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74.65,0.0,87.0
2021-06-18,GFGC90.0AG,90.0,Call,65.1,58320.0,75.0,75.999,65.1,75.15,8.0,3.814697265625e-05,-0.040519641200123795,71.65,-0.1337325349301398,90.0
2021-06-18,GFGV102.AG,102.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59.650000000000006,0.0,102.0
2021-06-18,GFGV10998G,109.98,Put,0.5,93791.0,0.6,0.7,0.45,0.548,1737.0,0.6083297729492188,0.0030931023816888337,51.67,-0.08759124087591252,109.98
2021-06-18,GFGV11298G,112.98,Put,0.0,0.0,0.0,0.0,0.0,2.5,0.0,,,48.67,0.0,112.98
2021-06-18,GFGV117.AG,117.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44.650000000000006,0.0,117.0
2021-06-18,GFGV11898G,118.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,42.67,0.0,118.98
2021-06-18,GFGV123.AG,123.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38.650000000000006,0.0,123.0
2021-06-18,GFGV12498G,124.98,Put,0.0,0.0,0.0,0.0,0.0,2.967,0.0,,,36.67,0.0,124.98
2021-06-18,GFGV12798G,127.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.67,0.0,127.98
2021-06-18,GFGV13098G,130.98,Put,1.598,519129.0,2.25,2.5,1.451,1.648,3088.0,0.5292892456054688,0.009885555211877513,30.670000000000016,-0.03033980582524265,130.98
2021-06-18,GFGV13398G,133.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27.670000000000016,0.0,133.98
2021-06-18,GFGV13898G,138.98,Put,2.701,1007777.0,3.69,3.69,2.6,2.629,3593.0,0.5220413208007812,0.01670893906588308,22.670000000000016,0.027386839102320204,138.98
2021-06-18,GFGV145.AG,145.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.650000000000006,0.0,145.0
2021-06-18,GFGV14898G,148.98,Put,4.665,3330001.0,5.25,6.1,4.6,4.87,6604.0,0.5078506469726562,0.02885864522115682,12.670000000000016,-0.0420944558521561,148.98
2021-06-18,GFGV155.AG,155.0,Put,6.527,502697.0,5.1,7.0,5.0,0.0,774.0,0.5112838745117188,0.040377358490566034,6.650000000000006,0.0,155.0
2021-06-18,GFGV15898G,158.98,Put,7.976,758551.0,10.0,10.0,7.8,9.381,873.0,0.5135726928710938,0.04934116919270028,2.670000000000016,-0.1497708133461252,158.98
2021-06-18,GFGV165.AG,165.0,Put,11.5,296367.0,8.05,11.5,8.05,0.0,290.0,0.5559921264648438,0.05041756882152803,3.3499999999999943,0.0,165.0
2021-06-18,GFGV16898G,168.98,Put,12.788,2511546.0,14.4,14.5,12.21,12.39,1901.0,0.5346298217773438,0.03376430559851541,7.329999999999984,0.03212267958030668,168.98
2021-06-18,GFGV175.AG,175.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.349999999999994,0.0,175.0
2021-06-18,GFGV180.AG,180.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.349999999999994,0.0,180.0
2021-06-18,GFGV185.AG,185.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.349999999999994,0.0,185.0
2021-06-18,GFGV190.AG,190.0,Put,0.0,0.0,0.0,0.0,0.0,16.06,0.0,,,28.349999999999994,0.0,190.0
2021-06-18,GFGV195.AG,195.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.349999999999994,0.0,195.0
2021-06-18,GFGV19898G,198.98,Put,39.0,11400.0,39.0,39.0,36.0,34.5,3.0,0.8451461791992188,0.010330961954840803,37.329999999999984,0.13043478260869557,198.98
2021-06-18,GFGV210.AG,210.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48.349999999999994,0.0,210.0
2021-06-18,GFGV220.AG,220.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,58.349999999999994,0.0,220.0
2021-06-18,GFGV230.AG,230.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68.35,0.0,230.0
2021-06-18,GFGV240.AG,240.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,78.35,0.0,240.0
2021-06-18,GFGV82983G,82.983,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,78.667,0.0,82.983
2021-06-18,GFGV87.0AG,87.0,Put,0.18,27775.0,0.26,0.3,0.2,0.2,1043.0,0.7502365112304688,0.00111351685740798,74.65,-0.10000000000000009,87.0
2021-06-18,GFGV90.0AG,90.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.65,0.0,90.0
2021-06-22,GFGC102.AG,102.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,63.150000000000006,0.0,102.0
2021-06-22,GFGC10998G,109.98,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,55.17,0.0,109.98
2021-06-22,GFGC11298G,112.98,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,52.17,0.0,112.98
2021-06-22,GFGC117.AG,117.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48.150000000000006,0.0,117.0
2021-06-22,GFGC11898G,118.98,Call,57.4,500318.0,54.85,57.4,46.86,48.21,91.0,0.9897232055664062,0.06799878897971538,46.17,0.19062435179423343,118.98
2021-06-22,GFGC123.AG,123.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,42.150000000000006,0.0,123.0
2021-06-22,GFGC12498G,124.98,Call,47.5,514475.0,40.1,48.001,40.0,42.102,116.0,0.49861907958984375,0.04438389343021495,40.17,0.12821243646382596,124.98
2021-06-22,GFGC12798G,127.98,Call,45.135,1632360.0,38.2,45.6,35.2,39.5,399.0,0.5372238159179688,0.04822888283378744,37.17,0.14265822784810123,127.98
2021-06-22,GFGC13098G,130.98,Call,42.125,1277759.0,35.7,45.0,35.7,40.9,300.0,0.48343658447265625,0.04816833181955788,34.170000000000016,0.029951100244498763,130.98
2021-06-22,GFGC13398G,133.98,Call,42.4,167850.0,31.5,42.4,31.5,34.367,46.0,0.7133102416992188,0.0679987889797153,31.170000000000016,0.23374167078883823,133.98
2021-06-22,GFGC13898G,138.98,Call,34.5,2169470.0,28.0,39.0,28.0,30.448,606.0,0.39546966552734375,0.05043899485316369,26.170000000000016,0.13307934839726743,138.98
2021-06-22,GFGC145.AG,145.0,Call,30.143,197250.0,27.5,32.5,27.5,27.5,66.0,0.44864654541015625,0.06050862851952767,20.150000000000006,0.09610909090909092,145.0
2021-06-22,GFGC14898G,148.98,Call,27.378,6945289.0,19.0,30.0,19.0,23.661,2948.0,0.46474456787109375,0.06786557674841044,16.170000000000016,0.15709395207303145,148.98
2021-06-22,GFGC155.AG,155.0,Call,22.92,5160428.0,18.0,25.5,16.5,18.576,2389.0,0.45314788818359375,0.07732364517105658,10.150000000000006,0.23385012919896653,155.0
2021-06-22,GFGC15898G,158.98,Call,19.747,11891744.0,13.0,23.0,12.5,15.941,6833.0,0.42659759521484375,0.08221011201937622,6.170000000000016,0.23875541057650085,158.98
2021-06-22,GFGC165.AG,165.0,Call,16.416,7690240.0,12.0,20.0,11.6,12.911,4865.0,0.43888092041015625,0.09849227974568571,0.15000000000000568,0.27147393695298594,165.0
2021-06-22,GFGC16898G,168.98,Call,14.885,73162236.0,9.5,18.0,9.0,11.105,54142.0,0.46230316162109375,0.09013018468059339,3.829999999999984,0.3403872129671319,168.98
2021-06-22,GFGC175.AG,175.0,Call,12.616,7486702.0,7.0,15.25,7.0,8.921,6574.0,0.48320770263671875,0.0763911595519225,9.849999999999994,0.4141912341665732,175.0
2021-06-22,GFGC180.AG,180.0,Call,10.489,6855768.0,6.1,13.2,6.1,7.399,7198.0,0.47939300537109375,0.06351195882531033,14.849999999999994,0.41762400324368176,180.0
2021-06-22,GFGC185.AG,185.0,Call,8.912,3363205.0,4.99,11.5,4.99,6.167,4343.0,0.48648834228515625,0.053963063881320016,19.849999999999994,0.4451110750770231,185.0
2021-06-22,GFGC190.AG,190.0,Call,7.539,17482389.0,4.41,9.56,3.502,5.001,26269.0,0.49251556396484375,0.04564940962761126,24.849999999999994,0.5074985002999399,190.0
2021-06-22,GFGC195.AG,195.0,Call,6.277,1286164.0,3.62,8.0,3.45,4.103,2281.0,0.49457550048828125,0.038007871631849835,29.849999999999994,0.529856202778455,195.0
2021-06-22,GFGC19898G,198.98,Call,5.583,9842476.0,3.01,7.25,2.9,3.686,20288.0,0.5038833618164062,0.03380563124432334,33.829999999999984,0.5146500271296799,198.98
2021-06-22,GFGC210.AG,210.0,Call,3.576,1674936.0,1.901,4.9,1.9,2.41,5423.0,0.5025100708007812,0.021653042688465032,44.849999999999994,0.48381742738589195,210.0
2021-06-22,GFGC220.AG,220.0,Call,2.829,2680276.0,1.5,3.6,1.2,1.74,11898.0,0.5325698852539062,0.017129881925522252,54.849999999999994,0.6258620689655174,220.0
2021-06-22,GFGC230.AG,230.0,Call,2.001,123248.0,0.95,2.5,0.95,1.45,815.0,0.5405807495117188,0.012116257947320616,64.85,0.3799999999999999,230.0
2021-06-22,GFGC240.AG,240.0,Call,1.63,767193.0,1.09,1.9,0.6,1.142,5689.0,0.5671310424804688,0.009869815319406599,74.85,0.42732049036777586,240.0
2021-06-22,GFGC82983G,82.983,Call,86.984,8698.0,86.984,86.984,86.984,82.0,1.0,0.9086990356445312,0.029167423554344492,82.167,0.06078048780487788,82.983
2021-06-22,GFGC87.0AG,87.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,78.15,0.0,87.0
2021-06-22,GFGC90.0AG,90.0,Call,0.0,0.0,0.0,0.0,0.0,65.1,0.0,,,75.15,0.0,90.0
2021-06-22,GFGV102.AG,102.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,63.150000000000006,0.0,102.0
2021-06-22,GFGV10998G,109.98,Put,0.396,118176.0,0.501,0.599,0.36,0.5,2540.0,0.6180191040039062,0.0023978201634877383,55.17,-0.20799999999999996,109.98
2021-06-22,GFGV11298G,112.98,Put,0.493,56942.0,0.5,0.69,0.48,2.5,1066.0,0.6102371215820312,0.0029851650015137753,52.17,-0.8028,112.98
2021-06-22,GFGV117.AG,117.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48.150000000000006,0.0,117.0
2021-06-22,GFGV11898G,118.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,46.17,0.0,118.98
2021-06-22,GFGV123.AG,123.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,42.150000000000006,0.0,123.0
2021-06-22,GFGV12498G,124.98,Put,0.0,0.0,0.0,0.0,0.0,2.967,0.0,,,40.17,0.0,124.98
2021-06-22,GFGV12798G,127.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,37.17,0.0,127.98
2021-06-22,GFGV13098G,130.98,Put,1.151,403232.0,1.8,1.95,1.001,1.598,3178.0,0.5198287963867188,0.006969421737814108,34.170000000000016,-0.2797246558197748,130.98
2021-06-22,GFGV13398G,133.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31.170000000000016,0.0,133.98
2021-06-22,GFGV13898G,138.98,Put,1.974,971617.0,3.0,3.3,1.85,2.701,4075.0,0.5070114135742188,0.011952770208900999,26.170000000000016,-0.2691595705294336,138.98
2021-06-22,GFGV145.AG,145.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.150000000000006,0.0,145.0
2021-06-22,GFGV14898G,148.98,Put,3.488,3400816.0,5.7,5.7,3.31,4.665,8448.0,0.48572540283203125,0.021120193763245535,16.170000000000016,-0.2523043944265809,148.98
2021-06-22,GFGV155.AG,155.0,Put,5.006,561299.0,6.6,7.0,4.5,6.527,1019.0,0.48473358154296875,0.030311837723281866,10.150000000000006,-0.2330320208365252,155.0
2021-06-22,GFGV15898G,158.98,Put,6.809,1838621.0,9.8,9.8,6.0,7.976,2453.0,0.5101394653320312,0.041229185588858616,6.170000000000016,-0.1463139418254764,158.98
2021-06-22,GFGV165.AG,165.0,Put,9.0,321802.0,9.0,9.0,8.51,11.5,358.0,0.5075454711914062,0.05449591280653951,0.15000000000000568,-0.21739130434782605,165.0
2021-06-22,GFGV16898G,168.98,Put,11.368,2724589.0,14.99,15.2,10.2,12.788,2278.0,0.5334091186523438,0.04564335452618841,3.829999999999984,-0.11104160150140752,168.98
2021-06-22,GFGV175.AG,175.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.849999999999994,0.0,175.0
2021-06-22,GFGV180.AG,180.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.849999999999994,0.0,180.0
2021-06-22,GFGV185.AG,185.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.849999999999994,0.0,185.0
2021-06-22,GFGV190.AG,190.0,Put,0.0,0.0,0.0,0.0,0.0,16.06,0.0,,,24.849999999999994,0.0,190.0
2021-06-22,GFGV195.AG,195.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29.849999999999994,0.0,195.0
2021-06-22,GFGV19898G,198.98,Put,32.2,222300.0,37.0,37.0,30.0,39.0,68.0,0.6534194946289062,-0.009869815319406486,33.829999999999984,-0.1743589743589743,198.98
2021-06-22,GFGV210.AG,210.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44.849999999999994,0.0,210.0
2021-06-22,GFGV220.AG,220.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,54.849999999999994,0.0,220.0
2021-06-22,GFGV230.AG,230.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,64.85,0.0,230.0
2021-06-22,GFGV240.AG,240.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74.85,0.0,240.0
2021-06-22,GFGV82983G,82.983,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,82.167,0.0,82.983
2021-06-22,GFGV87.0AG,87.0,Put,0.16,60285.0,0.18,0.29,0.18,0.26,2562.0,0.7759475708007812,0.0009688162276718135,78.15,-0.3846153846153846,87.0
2021-06-22,GFGV90.0AG,90.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,75.15,0.0,90.0
2021-06-23,GFGC102.AG,102.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,61.05000000000001,0.0,102.0
2021-06-23,GFGC10998G,109.98,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53.07000000000001,0.0,109.98
2021-06-23,GFGC11298G,112.98,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50.07000000000001,0.0,112.98
2021-06-23,GFGC117.AG,117.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,46.05000000000001,0.0,117.0
2021-06-23,GFGC11898G,118.98,Call,50.05,37271.0,56.99,57.4,50.05,57.4,7.0,3.814697265625e-05,0.036675866298681324,44.07000000000001,-0.12804878048780488,118.98
2021-06-23,GFGC123.AG,123.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.05000000000001,0.0,123.0
2021-06-23,GFGC12498G,124.98,Call,46.0,285104.0,49.8,52.3,44.08,47.5,59.0,0.5817794799804688,0.048635387917816575,38.07000000000001,-0.03157894736842104,124.98
2021-06-23,GFGC12798G,127.98,Call,42.45,351085.0,49.0,49.0,36.0,45.135,91.0,0.44925689697265625,0.04526218951241947,35.07000000000001,-0.05948820206048511,127.98
2021-06-23,GFGC13098G,130.98,Call,39.075,308350.0,43.0,43.5,39.0,42.125,76.0,3.814697265625e-05,0.042962281508739535,32.07000000000002,-0.07240356083086041,130.98
2021-06-23,GFGC13398G,133.98,Call,37.5,1200596.0,36.001,40.1,36.001,42.4,322.0,0.48236846923828125,0.05170193192272295,29.07000000000002,-0.11556603773584906,133.98
2021-06-23,GFGC13898G,138.98,Call,32.335,1068394.0,37.0,37.0,32.1,34.5,314.0,0.38234710693359375,0.050689972401103824,24.07000000000002,-0.06275362318840583,138.98
2021-06-23,GFGC145.AG,145.0,Call,27.0,257850.0,31.5,31.5,27.0,30.143,91.0,0.35686492919921875,0.05489113768782575,18.05000000000001,-0.10426964801114691,145.0
2021-06-23,GFGC14898G,148.98,Call,24.108,2322923.0,30.8,31.1,23.8,27.378,855.0,0.37837982177734375,0.061563937442502166,14.070000000000022,-0.11943896559281175,148.98
2021-06-23,GFGC155.AG,155.0,Call,20.0,1217294.0,26.0,27.0,20.0,22.92,541.0,0.39417266845703125,0.07329040171726457,8.050000000000011,-0.1273996509598605,155.0
2021-06-23,GFGC15898G,158.98,Call,17.349,8415801.0,21.7,23.55,17.0,19.747,4374.0,0.39287567138671875,0.0814412756823059,4.070000000000022,-0.12143616751911679,158.98
2021-06-23,GFGC165.AG,165.0,Call,14.03,12268529.0,20.0,20.5,13.55,16.416,7541.0,0.40248870849609375,0.08604722477767555,1.9499999999999886,-0.1453460038986355,165.0
2021-06-23,GFGC16898G,168.98,Call,12.072,56068139.0,17.0,18.0,12.0,14.885,38289.0,0.40630340576171875,0.0740386384544618,5.929999999999978,-0.18898219684245887,168.98
2021-06-23,GFGC175.AG,175.0,Call,10.183,8328371.0,15.7,15.7,9.9,12.616,6923.0,0.43727874755859375,0.06245323520392517,11.949999999999989,-0.19285034876347495,175.0
2021-06-23,GFGC180.AG,180.0,Call,8.36,8455052.0,12.0,13.0,8.0,10.489,8234.0,0.43972015380859375,0.05127261576203618,16.94999999999999,-0.2029745447611785,180.0
2021-06-23,GFGC185.AG,185.0,Call,7.163,4422475.0,10.0,11.0,6.8,8.912,5362.0,0.45619964599609375,0.0439313094142901,21.94999999999999,-0.19625224416517062,185.0
2021-06-23,GFGC190.AG,190.0,Call,5.813,18920499.0,8.29,9.5,5.7,7.539,26647.0,0.45703887939453125,0.035651640601042624,26.94999999999999,-0.22894283061413978,190.0
2021-06-23,GFGC195.AG,195.0,Call,4.818,2301239.0,7.5,8.2,4.701,6.277,4046.0,0.46398162841796875,0.029549218031278746,31.94999999999999,-0.2324358770113112,195.0
2021-06-23,GFGC19898G,198.98,Call,4.123,8175562.0,6.3,7.4,3.8,5.583,15812.0,0.46810150146484375,0.025286721864458756,35.92999999999998,-0.261508149740283,198.98
2021-06-23,GFGC210.AG,210.0,Call,2.929,1694042.0,4.01,5.0,2.85,3.576,4837.0,0.49465179443359375,0.0179638147807421,46.94999999999999,-0.1809284116331097,210.0
2021-06-23,GFGC220.AG,220.0,Call,2.243,2267203.0,3.1,3.7,2.1,2.829,8852.0,0.5209732055664062,0.013756516406010425,56.94999999999999,-0.20714033227288808,220.0
2021-06-23,GFGC230.AG,230.0,Call,1.714,431806.0,2.2,2.3,1.502,2.001,2341.0,0.5426406860351562,0.01051211284881938,66.94999999999999,-0.14342828585707146,230.0
2021-06-23,GFGC240.AG,240.0,Call,1.323,899467.0,1.71,2.15,1.251,1.63,5943.0,0.5624008178710938,0.00811407543698252,76.94999999999999,-0.1883435582822086,240.0
2021-06-23,GFGC82983G,82.983,Call,0.0,0.0,0.0,0.0,0.0,86.984,0.0,,,80.06700000000001,0.0,82.983
2021-06-23,GFGC87.0AG,87.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,76.05000000000001,0.0,87.0
2021-06-23,GFGC90.0AG,90.0,Call,65.1,419610.0,78.0,78.0,65.1,65.1,54.0,3.814697265625e-05,-0.048758049678012984,73.05000000000001,0.0,90.0
2021-06-23,GFGV102.AG,102.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,61.05000000000001,0.0,102.0
2021-06-23,GFGV10998G,109.98,Put,0.359,58268.0,0.396,0.45,0.235,0.396,1597.0,0.5987930297851562,0.0022017785955228456,53.07000000000001,-0.09343434343434354,109.98
2021-06-23,GFGV11298G,112.98,Put,0.43,25818.0,0.49,0.6,0.3,0.493,634.0,0.5858993530273438,0.0026372278442195643,50.07000000000001,-0.12778904665314406,112.98
2021-06-23,GFGV117.AG,117.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,46.05000000000001,0.0,117.0
2021-06-23,GFGV11898G,118.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44.07000000000001,0.0,118.98
2021-06-23,GFGV123.AG,123.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.05000000000001,0.0,123.0
2021-06-23,GFGV12498G,124.98,Put,0.779,22608.0,0.235,0.8,0.235,2.967,301.0,0.5242538452148438,0.004777675559644281,38.07000000000001,-0.7374452308729356,124.98
2021-06-23,GFGV12798G,127.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35.07000000000001,0.0,127.98
2021-06-23,GFGV13098G,130.98,Put,1.118,250711.0,1.1,1.25,0.8,1.151,2319.0,0.5030441284179688,0.006856792394970868,32.07000000000002,-0.02867072111207636,130.98
2021-06-23,GFGV13398G,133.98,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29.07000000000002,0.0,133.98
2021-06-23,GFGV13898G,138.98,Put,1.903,719050.0,1.7,2.32,1.465,1.974,3751.0,0.48587799072265625,0.011671266482674025,24.07000000000002,-0.03596757852077004,138.98
2021-06-23,GFGV145.AG,145.0,Put,2.792,79263.0,2.19,3.05,2.19,0.0,281.0,0.47588348388671875,0.01712358172339773,18.05000000000001,0.0,145.0
2021-06-23,GFGV14898G,148.98,Put,3.601,1837536.0,3.5,3.9,2.7,3.488,5349.0,0.47290802001953125,0.022085249923336398,14.070000000000022,0.03239678899082565,148.98
2021-06-23,GFGV155.AG,155.0,Put,5.317,710735.0,4.4,5.9,4.0,5.006,1402.0,0.47756195068359375,0.03260962894817541,8.050000000000011,0.06212544946064713,155.0
2021-06-23,GFGV15898G,158.98,Put,6.847,1815964.0,4.11,8.0,4.11,6.809,2780.0,0.48740386962890625,0.04199325360318921,4.070000000000022,0.005580848876487021,158.98
2021-06-23,GFGV165.AG,165.0,Put,9.367,844731.0,7.0,9.8,7.0,9.0,930.0,0.49427032470703125,0.04548911376878265,1.9499999999999886,0.0407777777777778,165.0
2021-06-23,GFGV16898G,168.98,Put,11.697,2529636.0,10.5,12.1,9.5,11.368,2314.0,0.5154037475585938,0.03536951855259136,5.929999999999978,0.02894088669950734,168.98
2021-06-23,GFGV175.AG,175.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.949999999999989,0.0,175.0
2021-06-23,GFGV180.AG,180.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.94999999999999,0.0,180.0
