Date,Ticker,Strike,Type,Last_Price,Amount_Money,Open,High,Low,Prev_Close,Volume_Units,Implied_Volatility,VE_Pct,Parity,Return,Original_Strike
2022-06-16,GFGC12454G,124.54,Call,61.1,1023079.0,61.0,64.0,60.0,62.912,164.0,3.814697265625e-05,0.04792548687552922,52.61,-0.0288021363173957,124.54
2022-06-16,GFGC135.AG,135.0,Call,52.935,26468.0,52.935,52.935,52.935,54.094,5.0,0.37929534912109375,0.06088060965283656,42.150000000000006,-0.02142566643250632,135.0
2022-06-16,GFGC140.AG,140.0,Call,0.0,0.0,0.0,0.0,0.0,47.364,0.0,,,37.150000000000006,0.0,140.0
2022-06-16,GFGC145.AG,145.0,Call,0.0,0.0,0.0,0.0,0.0,45.274,0.0,,,32.150000000000006,0.0,145.0
2022-06-16,GFGC150.AG,150.0,Call,0.0,0.0,0.0,0.0,0.0,42.416,0.0,,,27.150000000000006,0.0,150.0
2022-06-16,GFGC155.AG,155.0,Call,34.0,172000.0,35.0,35.0,34.0,35.0,50.0,3.814697265625e-05,0.0668924640135478,22.150000000000006,-0.02857142857142858,155.0
2022-06-16,GFGC160.AG,160.0,Call,28.847,69355.0,29.092,29.447,28.5,32.163,24.0,3.814697265625e-05,0.06602878916172732,17.150000000000006,-0.1030998352143766,160.0
2022-06-16,GFGC165.AG,165.0,Call,24.0,393608.0,25.0,26.0,24.0,26.6,158.0,3.814697265625e-05,0.0668924640135478,12.150000000000006,-0.09774436090225569,165.0
2022-06-16,GFGC170.AG,170.0,Call,20.0,1303308.0,18.5,22.5,18.5,22.55,619.0,3.814697265625e-05,0.07253739768557715,7.150000000000006,-0.11308203991130827,170.0
2022-06-16,GFGC17254G,172.54,Call,18.303,6271922.0,18.0,20.085,18.0,21.068,3319.0,0.11943817138671875,0.07729607677109787,4.610000000000014,-0.13124169356369852,172.54
2022-06-16,GFGC175.AG,175.0,Call,16.801,3330768.0,18.99,18.99,15.988,19.397,1928.0,0.19260406494140625,0.08270392322890202,2.1500000000000057,-0.133835129143682,175.0
2022-06-16,GFGC18254G,182.54,Call,12.04,10090836.0,14.3,14.3,11.95,14.22,8020.0,0.22701263427734375,0.0679650014112334,5.389999999999986,-0.15330520393811542,182.54
2022-06-16,GFGC185.AG,185.0,Call,10.887,4379320.0,13.0,13.0,10.5,12.895,3852.0,0.24044036865234375,0.061456392887383575,7.849999999999994,-0.15571927103528493,185.0
2022-06-16,GFGC19254G,192.54,Call,7.303,20153669.0,8.0,8.233,7.1,9.035,26357.0,0.24944305419921875,0.04122495060683037,15.389999999999986,-0.1916989485334809,192.54
2022-06-16,GFGC195.AG,195.0,Call,6.319,1754696.0,7.0,7.149,6.2,7.665,2643.0,0.25074005126953125,0.035670335873553484,17.849999999999994,-0.17560339204174824,195.0
2022-06-16,GFGC20254G,202.54,Call,3.943,8595655.0,4.25,4.649,3.71,5.038,20450.0,0.25508880615234375,0.02225797346881174,25.389999999999986,-0.2173481540293768,202.54
2022-06-16,GFGC21254G,212.54,Call,2.168,4538593.0,2.7,2.7,2.0,2.833,19841.0,0.26927947998046875,0.01223821620095964,35.389999999999986,-0.2347334980585951,212.54
2022-06-16,GFGC22254G,222.54,Call,1.257,798202.0,1.43,1.6,1.1,1.528,6155.0,0.28743743896484375,0.007095681625740897,45.389999999999986,-0.17735602094240843,222.54
2022-06-16,GFGC23254G,232.54,Call,0.822,289653.0,0.9,1.0,0.655,0.934,3441.0,0.31124114990234375,0.004640135478408128,55.389999999999986,-0.11991434689507507,232.54
