Date,Last_Price,Open,High,Low,Prev_Close,Amount_Money,Volume_Units,Num_Trades,Time,Volume_Calls,Volume_Put,IV_Call_Avg,IV_Put_Avg,Risk_Free_Rate,Days_To_Expiry,Years_To_Expiry,Simple_Return,Log_Return,Dividend,Adj_Price
2022-04-04,208.25,210.0,211.5,207.75,209.55,175032419.0,835566.0,,16:59:42,35760532.0,4558280.0,0.24138641357421875,0.36771392822265625,0.424,9.0,0.024657534246575342,-0.006203769983297636,-0.006223093324128537,0.0,159.82640101730794
2022-04-05,200.85,209.0,210.5,200.75,208.25,307696156.0,1506772.0,,16:59:48,46822169.0,13139342.0,0.4136912027994792,0.37545522054036456,0.4,8.0,0.021917808219178082,-0.03553421368547427,-0.03618092024166095,0.0,154.14709553097862
2022-04-06,199.2,198.85,200.65,196.5,200.85,376413947.0,1894235.0,,16:59:58,37872259.0,23507675.0,0.2357610066731771,0.3376007080078125,0.4,7.0,0.019178082191780823,-0.00821508588498887,-0.00824901565479342,0.0,152.88076390227005
2022-04-07,196.65,199.8,199.8,195.0,199.2,495125944.0,2519528.0,,16:59:48,34595865.0,19914418.0,0.47300974527994794,0.32642364501953125,0.41,6.0,0.01643835616438356,-0.012801204819277046,-0.012883846272679255,0.0,150.92370593062955
2022-04-08,196.3,196.75,199.5,195.05,196.65,198853096.0,1006913.0,,16:59:44,30763594.0,7424669.0,0.4649861653645833,0.283203125,0.424,5.0,0.0136986301369863,-0.0017798118484616543,-0.0017813975954030794,0.0,150.65509013060048
2022-04-11,191.4,196.0,196.0,191.25,196.3,368656570.0,1913332.0,,16:59:56,14453312.0,16934191.0,0.5972417195638021,0.22510528564453125,0.432,2.0,0.005479452054794521,-0.02496179317371372,-0.02527862226356151,0.0,146.89446893019323
2022-04-12,192.0,191.55,194.2,189.5,191.4,523879460.0,2721542.0,,16:59:37,9091793.0,13249686.0,0.1788330078125,0.5995559692382812,0.43,1.0,0.0027397260273972603,0.0031347962382444194,0.0031298930089275656,0.0,147.3549531588145
2022-04-13,190.5,190.0,193.2,189.6,192.0,304393725.0,1586669.0,,16:59:53,64299161.0,14593673.0,0.31114959716796875,0.3612263997395833,0.4,64.0,0.17534246575342466,-0.0078125,-0.007843177461025893,0.0,146.20374258726127
2022-04-18,192.7,194.0,195.85,189.8,190.5,188333521.0,979124.0,,16:59:46,61654335.0,12349476.0,0.1619447980608259,0.38951873779296875,0.46,59.0,0.16164383561643836,0.011548556430446055,0.011482380853564914,0.0,147.89218475887267
2022-04-19,194.0,193.0,195.0,192.25,192.7,129271320.0,668255.0,,16:59:20,48220359.0,7005817.0,0.14021192278180802,0.3595788138253348,0.4435,58.0,0.1589041095890411,0.006746237675142819,0.006723583643007534,0.0,148.88990058755218
2022-04-20,195.3,194.0,196.0,193.0,194.0,131579780.0,676365.0,,16:59:37,46299360.0,8239190.0,0.14132181803385416,0.35065968831380206,0.4275,57.0,0.15616438356164383,0.006701030927835028,0.006678678819305095,0.0,149.88761641623165
2022-04-21,192.5,194.75,197.0,192.0,195.3,139873329.0,722704.0,,16:59:45,52353139.0,11315854.0,0.2466456095377604,0.36014556884765625,0.42,56.0,0.15342465753424658,-0.014336917562724039,-0.01444068415479436,0.0,147.73869001599894
2022-04-22,193.1,195.7,196.5,192.55,192.5,165775964.0,853840.0,,16:59:55,58692783.0,10795130.0,0.26688893636067706,0.34595489501953125,0.39,55.0,0.1506849315068493,0.0031168831168830735,0.0031120357066298002,0.0,148.19917424462022
2022-04-25,193.9,192.0,194.4,187.65,193.1,341561755.0,1785890.0,,16:59:57,74806777.0,21695015.0,0.2778679983956473,0.3332029070172991,0.4,52.0,0.14246575342465753,0.004142931123770177,0.004134372814137473,0.0,148.8131532161153
2022-04-26,190.6,192.5,193.8,189.75,193.9,152924804.0,798405.0,,16:59:50,61989968.0,14815339.0,0.31256357828776044,0.3326416015625,0.435,51.0,0.13972602739726028,-0.017019082001031527,-0.017165571028504453,0.0,146.28048995869815
2022-04-27,190.75,191.1,193.95,190.45,190.6,146897469.0,764400.0,,16:59:50,61978573.0,6968367.0,0.32268524169921875,0.31467437744140625,0.42,50.0,0.136986301369863,0.0007869884575026909,0.0007866789444647165,0.0,146.3956110158535
2022-04-28,190.4,190.75,192.7,189.1,190.75,125322154.0,655767.0,,16:59:11,55771666.0,8754936.0,0.29438018798828125,0.32184600830078125,0.45,49.0,0.13424657534246576,-0.0018348623853210455,-0.0018365478073013922,0.0,146.1269952158244
2022-04-29,186.1,191.2,193.45,184.5,190.4,224079634.0,1191763.0,,16:59:56,51724464.0,11725817.0,0.3250830514090402,0.3394263131277902,0.44,48.0,0.13150684931506848,-0.02258403361344541,-0.022842958709059898,0.0,142.82685824403845
2022-05-02,184.85,183.0,185.8,182.0,186.1,260440217.0,1417126.0,,16:59:58,62206010.0,36233386.0,0.17510005405970983,0.36113739013671875,0.45,45.0,0.1232876712328767,-0.006716818914562106,-0.006739478265564196,7.433048,147.81118746355284
2022-05-03,189.65,187.0,191.0,186.55,184.85,275697170.0,1458001.0,,16:59:58,74419846.0,16009362.0,0.22411346435546875,0.3446197509765625,0.39,44.0,0.12054794520547946,0.025967000270489704,0.025635582752267138,0.0,151.64940060840033
2022-05-04,189.55,190.0,190.5,187.0,189.65,136959671.0,725954.0,,16:59:43,48395930.0,8279878.0,0.3041585286458333,0.2901967366536458,0.3,43.0,0.1178082191780822,-0.0005272871078302321,-0.000527426172564117,0.0,151.56943783454935
2022-05-05,180.4,181.95,184.75,177.45,182.09,419429230.0,2328438.0,,16:59:51,49700111.0,17141498.0,0.4479471842447917,0.2735846383231027,0.465,42.0,0.11506849315068493,-0.04827222368768136,-0.04947623433382057,0.0,144.25284402718387
2022-05-06,182.1,180.4,183.45,177.7,180.4,91951500.0,504940.0,,16:59:47,32154803.0,5062160.0,0.13452911376953125,0.37891387939453125,0.47,41.0,0.11232876712328767,0.009423503325942217,0.009379379105038855,0.0,145.61221118265067
2022-05-09,177.2,179.0,182.0,176.2,182.1,162311134.0,909257.0,,16:58:32,35149070.0,16565450.0,0.37530263264973956,0.31414031982421875,0.29,38.0,0.10410958904109589,-0.02690829214717194,-0.027276948562581758,0.0,141.6940352639522
2022-05-10,176.35,180.2,181.4,174.8,177.2,203808725.0,1154952.0,,16:59:53,44121680.0,25180757.0,0.2577481951032366,0.35846710205078125,0.44,37.0,0.10136986301369863,-0.004796839729119595,-0.004808381488919529,0.0,141.01435168621882
2022-05-11,179.8,177.0,180.25,176.65,176.35,204346444.0,1141931.0,,16:59:41,45124167.0,10065592.0,0.08078983851841517,0.3670992170061384,0.5,36.0,0.09863013698630137,0.019563368301672934,0.01937446535545902,0.0,143.77306738407793
2022-05-12,182.4,177.0,183.0,176.0,179.8,153655382.0,849680.0,,16:59:40,60501975.0,9410242.0,0.12474822998046875,0.33596038818359375,0.42,35.0,0.0958904109589041,0.014460511679643906,0.014356955602710974,0.0,145.85209950420364
2022-05-13,192.5,185.0,192.9,185.0,182.4,508940824.0,2675081.0,,16:59:44,172112824.0,24948092.0,0.03711700439453125,0.36853790283203125,0.44,34.0,0.09315068493150686,0.05537280701754388,0.05389407608760792,0.0,153.9283396631535
2022-05-16,196.95,194.0,197.5,188.6,192.5,552902747.0,2824129.0,,16:59:57,147976593.0,12920464.0,0.06107330322265625,0.4037984212239583,0.44,31.0,0.08493150684931507,0.02311688311688309,0.022853735689075946,0.0,157.4866830995225
2022-05-17,199.2,201.5,202.0,197.0,196.95,403358703.0,2018090.0,,16:59:57,145666524.0,9623871.0,0.06386566162109375,0.41385650634765625,0.46,30.0,0.0821917808219178,0.011424219345011366,0.011359455733582916,0.0,159.28584551116975
2022-05-19,194.1,197.0,199.9,192.5,199.2,169263961.0,861436.0,,16:59:28,70628377.0,12560212.0,0.10857899983723958,0.3677622477213542,0.4342,28.0,0.07671232876712329,-0.025602409638554202,-0.025935854975533273,0.0,155.20774404476933
2022-05-20,191.2,195.0,197.75,189.0,194.1,236893784.0,1231178.0,,16:59:56,82392452.0,16717812.0,0.10372161865234375,0.30668894449869794,0.41,27.0,0.07397260273972603,-0.01494075218959301,-0.015053489557663677,0.0,152.88882360309063
2022-05-23,195.95,196.5,197.5,191.0,191.2,285902264.0,1466872.0,,16:59:35,83249717.0,11354500.0,0.10155995686848958,0.3826141357421875,0.45,24.0,0.06575342465753424,0.02484309623430958,0.024539524028339515,0.0,156.6870553610126
2022-05-24,198.2,197.9,198.35,194.8,195.95,261535058.0,1334813.0,,16:59:56,79224127.0,8259950.0,0.09560394287109375,0.35591888427734375,0.44,23.0,0.06301369863013699,0.011482521051288552,0.011417097250247107,0.0,158.48621777265987
2022-05-26,200.6,198.35,200.8,198.35,198.2,245907703.0,1228967.0,,16:59:54,108244505.0,5857781.0,0.07648468017578125,0.38462066650390625,0.42,21.0,0.057534246575342465,0.012108980827447047,0.012036253631947564,0.0,160.40532434508359
2022-05-27,198.35,200.6,202.75,197.5,200.6,208260015.0,1035647.0,,16:59:57,75432356.0,6801529.0,0.07230377197265625,0.38021087646484375,0.3,20.0,0.0547945205479452,-0.01121635094715856,-0.011279728567496048,0.0,158.60616193343634
2022-05-30,197.95,199.0,201.9,196.25,198.35,71124772.0,359876.0,,16:59:46,19371364.0,2792250.0,0.14247894287109375,0.36968231201171875,0.455,17.0,0.04657534246575343,-0.0020166372573733327,-0.0020186734081995236,0.0,158.2863108380324
2022-05-31,195.0,197.0,198.5,194.0,197.95,406744857.0,2077178.0,,16:59:54,73955647.0,6904440.0,0.1634979248046875,0.345611572265625,0.46,16.0,0.043835616438356165,-0.014902753220510156,-0.015014914988392747,0.0,155.92740900942823
2022-06-01,190.65,194.0,194.5,189.0,195.0,281304714.0,1475178.0,,16:59:58,52478002.0,14897038.0,0.295867919921875,0.30829111735026044,0.452,15.0,0.0410958904109589,-0.02230769230769225,-0.022560272260173996,0.0,152.4490283469102
2022-06-02,191.65,187.0,194.0,187.0,190.65,155592087.0,810764.0,,16:59:58,41921918.0,8428898.0,0.16421000162760416,0.3052266438802083,0.45,14.0,0.038356164383561646,0.005245213742459898,0.005231505522991241,0.0,153.2486560854201
2022-06-03,190.85,190.9,193.75,189.3,191.65,80204993.0,420249.0,,16:59:34,39443183.0,8521649.0,0.139923095703125,0.303802490234375,0.44,13.0,0.03561643835616438,-0.00417427602400211,-0.0041830126353253755,0.0,152.60895389461217
2022-06-06,187.0,191.0,191.0,185.2,190.85,228661874.0,1222484.0,,16:59:58,31989189.0,19877553.0,0.18564860026041666,0.34180959065755206,0.45,10.0,0.0273972602739726,-0.02017291066282423,-0.02037916233665214,0.0,149.5303871013491
2022-06-07,186.9,186.25,188.6,185.55,187.0,219282021.0,1171439.0,,16:59:49,40429582.0,10194312.0,0.43582916259765625,0.29198964436848956,0.42,9.0,0.024657534246575342,-0.0005347593582887278,-0.0005349023930694312,0.0,149.45042432749813
2022-06-08,181.1,185.9,185.9,180.6,186.9,565843135.0,3071001.0,,16:59:53,39870183.0,21854414.0,0.4200998942057292,0.3261311848958333,0.43,8.0,0.021917808219178082,-0.031032637774210836,-0.03152434957214948,0.0,144.81258344414078
2022-06-09,175.6,180.5,180.85,175.1,181.1,416607148.0,2355264.0,,17:05:00,27376520.0,52426782.0,0.5267388480050224,0.2255521501813616,0.43,7.0,0.019178082191780823,-0.03036996134732195,-0.030840683688351442,0.0,140.41463088233638
2022-06-10,179.9,174.5,180.05,171.5,175.6,399898795.0,2284459.0,,16:59:53,39333797.0,27098839.0,0.4880796160016741,0.30813489641462055,0.38,6.0,0.01643835616438356,0.024487471526196014,0.024192459755471248,0.0,143.8530301579289
2022-06-13,175.4,176.95,179.75,173.75,179.9,306928468.0,1739703.0,,16:59:08,33236868.0,13569879.0,0.4994692121233259,0.3235680716378348,0.48,3.0,0.00821917808219178,-0.02501389660922737,-0.025332061018404777,0.0,140.25470533463442
2022-06-14,176.5,177.75,182.0,174.15,175.4,318891168.0,1798799.0,,16:59:22,18056765.0,10546604.0,0.43580736432756695,0.5722863333565849,0.4301,2.0,0.005479452054794521,0.006271379703534752,0.006251796435268767,0.0,141.1342958469953
2022-06-15,179.35,180.1,181.8,178.1,176.5,340391949.0,1895802.0,,16:59:42,18929592.0,10182173.0,0.1690183367047991,0.5235018048967633,0.4,1.0,0.0027397260273972603,0.016147308781869762,0.016018327604940198,0.0,143.41323490174847
2022-06-16,177.15,176.9,181.0,175.5,179.35,338770429.0,1896862.0,,16:59:48,63533702.0,13592942.0,0.14039993286132812,0.36917686462402344,0.47,64.0,0.17534246575342466,-0.012266517981600167,-0.012342372666810522,0.0,141.6540538770267
2022-06-21,176.55,178.0,180.0,175.3,177.15,172690108.0,977564.0,,16:59:53,56303288.0,6878090.0,0.15514373779296875,0.34476280212402344,0.42,59.0,0.16164383561643836,-0.003386960203217604,-0.003392708937085579,0.0,141.1742772339208
2022-06-22,175.8,177.2,179.35,174.0,176.55,323818849.0,1826037.0,,16:59:43,60544344.0,11320027.0,0.12226104736328125,0.3445243835449219,0.465,58.0,0.1589041095890411,-0.004248088360237934,-0.004257137123318834,0.0,140.57455643003837
2022-06-23,172.85,175.4,176.0,169.7,175.8,287442368.0,1667996.0,,16:59:52,57567752.0,19461941.0,0.09371621268136161,0.33792223249162945,0.45,57.0,0.15616438356164383,-0.016780432309442594,-0.01692281888344313,0.0,138.21565460143418
2022-06-24,169.9,172.0,175.8,169.4,172.85,240081759.0,1395898.0,,16:59:55,55700268.0,12341866.0,0.16310010637555802,0.35706520080566406,0.45,56.0,0.15342465753424658,-0.01706682094301415,-0.017214137689747177,0.0,135.85675277283002
2022-06-27,173.75,170.0,174.15,167.0,169.9,295179857.0,1736802.0,,16:59:47,70203664.0,18777257.0,0.2474485124860491,0.3201348440987723,0.4,53.0,0.14520547945205478,0.02266038846380214,0.02240745576701508,0.0,138.93531956609309
2022-06-28,177.25,175.55,180.5,174.8,173.75,426075282.0,2406932.0,,16:59:53,104836568.0,11567277.0,0.12228012084960938,0.3560447692871094,0.455,52.0,0.14246575342465753,0.020143884892086295,0.01994368096733533,0.0,141.73401665087772
2022-06-29,179.05,177.0,179.75,174.0,177.25,112933391.0,636354.0,,16:59:44,60266896.0,5161997.0,0.15604019165039062,0.3581292288643973,0.445,51.0,0.13972602739726028,0.010155148095909894,0.010103931032204987,0.0,143.17334658019553
2022-06-30,176.2,176.25,178.4,174.5,179.05,241700197.0,1370567.0,,16:59:56,48430850.0,9571384.0,0.1735687255859375,0.3585624694824219,0.44,50.0,0.136986301369863,-0.015917341524713913,-0.016045382942362723,0.0,140.89440752544232
2022-07-01,181.9,176.75,183.2,173.5,176.2,179384066.0,1009070.0,,16:59:33,59496930.0,12222986.0,0.10199546813964844,0.3506524222237723,0.45,49.0,0.13424657534246576,0.032349602724177196,0.03183737202199756,0.0,145.45228563494868
2022-07-04,175.35,182.0,182.0,174.6,181.9,167146980.0,945611.0,,16:59:59,30872288.0,16467678.0,0.37672996520996094,0.36009788513183594,0.3,46.0,0.12602739726027398,-0.03600879604178131,-0.036673108937889574,0.0,140.2147239477089
2022-07-05,187.05,183.0,187.9,177.15,175.35,387147510.0,2105572.0,,16:58:50,108209356.0,15709021.0,0.2179241180419922,0.3912299019949777,0.4,45.0,0.1232876712328767,0.06672369546621049,0.06459198420796808,0.0,149.57036848827462
2022-07-06,186.75,187.0,188.1,180.65,187.05,228265987.0,1241608.0,,16:59:57,170739254.0,12856075.0,0.25856971740722656,0.3937802995954241,0.45,44.0,0.12054794520547946,-0.0016038492381716951,-0.0016051367812285446,0.0,149.33048016672166
2022-07-07,196.6,189.0,197.3,188.0,186.75,482143993.0,2494518.0,,16:59:44,190974296.0,18186036.0,0.1866277058919271,0.5090255737304688,0.37,43.0,0.1178082191780822,0.05274431057563578,0.0514003837001394,0.0,157.20681339104405
2022-07-08,199.4,196.7,203.0,194.0,196.6,443787499.0,2217369.0,,16:59:53,218204935.0,16264868.0,0.1508204142252604,0.5387496948242188,0.4425,42.0,0.11506849315068493,0.014242115971515812,0.014141649814671822,0.0,159.44577105887174
2022-07-11,195.7,195.0,199.5,188.6,199.4,160436242.0,831094.0,,16:59:41,110201638.0,14632697.0,0.22930145263671875,0.45153045654296875,0.4,39.0,0.10684931506849316,-0.018555667001003084,-0.018729983125707485,0.0,156.48714842638515
2022-07-12,190.4,189.35,191.7,185.6,195.7,402072818.0,2127819.0,,16:59:52,89920539.0,11432140.0,0.21690913609095983,0.42791639055524555,0.425,38.0,0.10410958904109589,-0.02708226877874287,-0.0274557520447655,0.0,152.24912141228273
2022-07-13,185.35,186.25,187.3,183.25,190.4,302165685.0,1627872.0,,16:59:52,82490720.0,13385282.0,0.26513099670410156,0.4246997833251953,0.48,37.0,0.10136986301369863,-0.026523109243697496,-0.02688119276052368,0.0,148.2110013328078
2022-07-14,182.65,179.05,186.9,179.0,185.35,146666666.0,797102.0,,16:59:26,70861386.0,18544368.0,0.41108131408691406,0.36167144775390625,0.35,36.0,0.09863013698630137,-0.01456703533854864,-0.014674176355449714,0.0,146.0520064388311
2022-07-15,190.65,181.8,190.8,181.5,182.65,155380060.0,827528.0,,16:59:53,88214089.0,11068626.0,0.3243746076311384,0.4250063214983259,0.39,35.0,0.0958904109589041,0.04379961675335342,0.04286753306228125,0.0,152.4490283469102
2022-07-18,193.9,193.0,195.75,192.5,190.65,180123032.0,929353.0,,16:59:15,88490119.0,9127137.0,0.18871307373046875,0.4673512776692708,0.47,32.0,0.08767123287671233,0.017046944662995056,0.01690327594503341,0.0,155.04781849706734
2022-07-19,194.05,196.0,196.5,192.0,193.9,163925236.0,844566.0,,16:59:55,88738515.0,7116057.0,0.19278935023716517,0.46454111735026044,0.465,31.0,0.08493150684931507,0.0007735946364104684,0.0007732955663091387,0.0,155.16776265784384
2022-07-20,189.15,193.0,193.0,188.55,194.05,503055640.0,2648143.0,,16:59:57,70141343.0,11098653.0,0.3268378121512277,0.4511969430106027,0.47,30.0,0.0821917808219178,-0.02525122391136303,-0.025575506735877034,0.0,151.24958673914537
2022-07-21,199.35,189.25,201.0,186.1,189.15,357639057.0,1827159.0,,16:59:57,211237420.0,18153178.0,0.24785359700520834,0.5235163370768229,0.4342,29.0,0.07945205479452055,0.05392545598731169,0.0525217227483258,0.0,159.40578967194622
2022-07-22,201.55,200.0,202.5,192.5,199.35,717586332.0,3618311.0,,16:59:58,149294680.0,16280123.0,0.20961761474609375,0.5091349283854166,0.48,28.0,0.07671232876712329,0.01103586656634059,0.010975415735810748,0.0,161.164970696668
2022-07-25,214.35,204.95,216.5,203.1,201.55,547901708.0,2589522.0,,16:59:59,330547296.0,18755714.0,0.18775177001953125,0.531768798828125,0.48,25.0,0.0684931506849315,0.06350781443810449,0.061572703480811126,0.0,171.40020574959456
2022-07-26,214.5,215.0,221.0,209.0,214.35,430927599.0,1988558.0,,16:59:46,287386455.0,18023126.0,0.15720367431640625,0.5445098876953125,0.5,24.0,0.06575342465753424,0.0006997900629810427,0.0006995453240854948,0.0,171.52014991037106
2022-07-27,225.65,214.0,226.0,208.1,214.5,603327605.0,2759436.0,,16:59:49,431440394.0,23549952.0,0.17200469970703125,0.6319046020507812,0.47,23.0,0.06301369863013699,0.0519813519813519,0.05067538790493845,0.0,180.4359991947563
2022-07-28,230.4,230.5,234.8,220.0,225.65,1056086613.0,4644094.0,,16:59:55,514079041.0,20352594.0,0.16985321044921875,0.5576705932617188,0.5,22.0,0.06027397260273973,0.021050299135829897,0.02083180254872605,0.0,184.23423095267827
2022-07-29,225.85,235.0,237.0,220.55,230.4,674138689.0,2940438.0,,16:59:47,373196505.0,19261608.0,0.1129150390625,0.6038665771484375,0.59,21.0,0.057534246575342465,-0.01974826388888895,-0.01994586672112307,0.0,180.59592474245827
2022-08-01,218.5,226.0,226.0,216.0,225.85,406470332.0,1848991.0,,16:59:58,146121253.0,19991866.0,0.2565956115722656,0.4737281799316406,0.3,18.0,0.049315068493150684,-0.03254372371042724,-0.033085047564968294,0.0,174.7186608644106
2022-08-02,225.85,213.3,226.0,213.3,218.5,591827229.0,2656873.0,,16:59:59,167422304.0,15202527.0,0.2332305908203125,0.5545934041341146,0.48,17.0,0.04657534246575343,0.03363844393592674,0.033085047564968294,0.0,180.59592474245827
2022-08-03,225.6,227.0,228.8,221.0,225.85,307604093.0,1363536.0,,16:59:59,218015973.0,14720432.0,0.34183502197265625,0.5715370178222656,0.445,16.0,0.043835616438356165,-0.0011069293779056855,-0.0011075424767093317,0.0,180.39601780783082
2022-08-04,223.35,228.4,230.9,220.5,225.6,535362441.0,2377323.0,,16:59:38,181022621.0,13067396.0,0.16890716552734375,0.40695953369140625,0.43,15.0,0.0410958904109589,-0.009973404255319118,-0.010023471825776118,0.0,178.59685539618354
2022-08-05,222.2,225.0,227.5,221.5,223.35,249513422.0,1111195.0,,16:59:58,118236344.0,12085612.0,0.16251373291015625,0.46570587158203125,0.49,14.0,0.038356164383561646,-0.005148869487351715,-0.005162170592598088,0.0,177.6772834968972
2022-08-08,228.35,226.4,228.85,222.0,222.2,262352483.0,1161617.0,,16:59:37,122433443.0,7577437.0,0.24078369140625,0.4544639587402344,0.4,11.0,0.030136986301369864,0.027677767776777662,0.027301662425478337,0.0,182.594994088733
2022-08-09,223.0,227.0,229.5,223.0,228.35,176411812.0,779838.0,,16:58:38,127699907.0,7967727.0,0.23291778564453125,0.43558502197265625,0.49,10.0,0.0273972602739726,-0.023428946792204974,-0.02370776817088924,0.0,178.31698568770508
2022-08-10,219.55,224.0,227.0,218.95,223.0,148769011.0,670888.0,,16:59:58,86007285.0,8539186.0,0.22342681884765625,0.4008674621582031,0.46,9.0,0.024657534246575342,-0.015470852017937187,-0.015591774452392274,0.0,175.558269989846
2022-08-11,222.9,226.0,226.0,221.0,219.55,314136349.0,1402952.0,,16:59:33,76949008.0,8909418.0,0.15129852294921875,0.5611038208007812,0.52,8.0,0.021917808219178082,0.01525848326121615,0.015143243384096745,0.0,178.2370229138541
2022-08-12,230.0,222.15,231.0,222.15,222.9,448691796.0,1976204.0,,16:59:59,115498886.0,9638607.0,0.21953582763671875,0.5442047119140625,0.601,7.0,0.019178082191780823,0.031852848811126044,0.03135606853137218,0.0,183.91437985727433
2022-08-16,232.4,232.2,236.0,228.65,230.0,489295489.0,2118395.0,,16:59:56,165804076.0,4659738.0,0.22371673583984375,0.4883766174316406,0.58,3.0,0.00821917808219178,0.01043478260869568,0.010380716054560818,0.0,185.83348642969804
2022-08-17,231.5,229.0,233.8,229.0,232.4,530094120.0,2295390.0,,16:59:26,188324411.0,2928676.0,0.47589874267578125,0.4417991638183594,0.61,2.0,0.005479452054794521,-0.0038726333907057597,-0.003880151451467479,0.0,185.11382146503914
2022-08-18,239.3,231.0,239.5,231.0,231.5,614599918.0,2609331.0,,16:59:58,182316445.0,346911.0,0.11877059936523438,0.46632130940755206,0.55,1.0,0.0027397260273972603,0.033693304535637125,0.03313812138803885,0.0,191.35091782541627
2022-08-19,236.15,236.7,237.9,233.0,239.3,407093739.0,1724288.0,,16:59:58,179400463.0,12273484.0,0.053882598876953125,0.5097007751464844,0.6,63.0,0.1726027397260274,-0.01316339323025495,-0.01325079857220156,0.0,188.83209044911013
2022-08-22,240.65,234.5,242.0,231.1,236.15,324910647.0,1364936.0,,16:59:57,214329320.0,16677578.0,0.16965484619140625,0.5145797729492188,0.57,60.0,0.1643835616438356,0.019055684946008844,0.018876399406992206,0.0,192.43041527240464
2022-08-23,252.5,245.0,253.0,243.5,240.65,395142280.0,1585420.0,,16:59:58,349256838.0,20386454.0,0.07331085205078125,0.5500564575195312,0.62,59.0,0.16164383561643836,0.049241637232495306,0.04806765296629612,0.0,201.9060039737468
2022-08-24,254.25,246.9,256.8,246.0,252.5,548375998.0,2177191.0,,16:59:59,384487016.0,20025299.0,0.09636688232421875,0.5373306274414062,0.59,58.0,0.1589041095890411,0.006930693069306937,0.0069067862132548225,0.0,203.3053525161391
2022-08-25,256.9,253.0,257.7,247.9,254.25,331906253.0,1308361.0,,16:59:58,219975545.0,14454419.0,0.14583587646484375,0.5633621215820312,0.55,57.0,0.15616438356164383,0.010422812192723674,0.010368869187168537,0.0,205.4243660231903
2022-08-26,256.1,259.1,264.0,252.0,256.9,457559561.0,1786235.0,,16:59:58,272159310.0,37380449.0,0.11719512939453125,0.5681533813476562,0.59,56.0,0.15342465753424658,-0.003114052160373526,-0.0031189109103581733,0.0,204.78466383238242
2022-08-29,253.6,256.0,262.9,252.5,256.1,424435486.0,1638615.0,,16:59:55,199891329.0,19306887.0,0.14696502685546875,0.5269546508789062,0.54,53.0,0.14520547945205478,-0.00976181179226876,-0.009809770642408816,0.0,202.78559448610767
2022-08-30,250.4,253.0,257.0,248.0,253.6,371095718.0,1465575.0,,16:59:35,153428729.0,24475279.0,0.11324310302734375,0.5399703979492188,0.57,52.0,0.14246575342465753,-0.012618296529968376,-0.012698583337127319,0.0,200.22678572287603
2022-08-31,239.95,250.0,254.0,238.85,250.4,313244006.0,1283459.0,,16:59:43,165170111.0,45078007.0,0.22045135498046875,0.48537445068359375,0.63,51.0,0.13972602739726028,-0.04173322683706082,-0.042629070921689056,0.0,191.8706758554477
2022-09-01,240.35,239.0,243.0,235.05,239.95,230167755.0,958183.0,,16:59:40,131403276.0,28981877.0,0.28363800048828125,0.47306060791015625,0.61,50.0,0.136986301369863,0.0016670139612420254,0.0016656260357152727,0.0,192.19052695085165
2022-09-05,243.75,241.5,245.75,241.5,240.35,89781136.0,368417.0,,16:59:50,63875737.0,7463067.0,0.16518402099609375,0.48792266845703125,0.67,46.0,0.12602739726027398,0.014146037029332259,0.014046915537986891,2.702926,197.0948314956943
2022-09-06,246.0,243.0,250.5,241.6,243.75,227382988.0,920978.0,,16:59:23,130091434.0,13892109.0,0.19663238525390625,0.48943328857421875,0.584,45.0,0.1232876712328767,0.009230769230769154,0.00918842605440617,0.0,198.9141684018084
2022-09-07,254.55,246.0,257.35,245.3,246.0,524430416.0,2065706.0,,16:59:26,216276421.0,19141677.0,0.19084930419921875,0.5387369791666666,0.625,44.0,0.12054794520547946,0.03475609756097575,0.034165744415982344,0.0,205.82764864504202
2022-09-08,252.5,257.0,260.5,245.35,251.84,280809962.0,1121380.0,,16:58:12,162835017.0,15231670.0,0.15653228759765625,0.5014419555664062,0.63,43.0,0.1178082191780822,-0.00805342761736405,-0.008086031632930573,0.0,204.17003057502694
2022-09-09,264.85,254.0,265.5,249.65,252.5,518978881.0,2023700.0,,16:59:51,180737210.0,12250689.0,0.16434478759765625,0.5622100830078125,0.57,42.0,0.11506849315068493,0.048910891089108954,0.04775237927512121,0.0,214.15616870414215
2022-09-12,259.4,265.1,269.35,258.9,264.85,331808895.0,1268609.0,,16:59:55,261825959.0,19489717.0,0.33928680419921875,0.49250030517578125,0.61,39.0,0.10684931506849316,-0.020577685482348618,-0.0207923561081923,0.0,209.7493304204435
2022-09-13,251.25,260.0,262.95,250.0,259.4,214501420.0,832014.0,,17:05:01,183538905.0,14621031.0,0.16640472412109375,0.45830535888671875,0.6,38.0,0.10410958904109589,-0.031418658442559644,-0.03192281250905789,0.0,203.159287849408
2022-09-14,257.25,251.55,257.95,251.55,251.25,236852743.0,926332.0,,16:59:47,152499356.0,16511249.0,0.16226959228515625,0.5114974975585938,0.62,37.0,0.10136986301369863,0.023880597014925398,0.023599915340873506,0.0,208.01085293237892
2022-09-15,257.95,257.1,262.4,252.15,257.25,254163281.0,989394.0,,16:59:53,191702402.0,15054817.0,0.09926605224609375,0.5205764770507812,0.65,36.0,0.09863013698630137,0.0027210884353741083,0.002717392976499886,0.0,208.57686885872553
