Date,Ticker,Strike,Type,Last_Price,Amount_Money,Open,High,Low,Prev_Close,Volume_Units,Implied_Volatility,VE_Pct,Parity,Return,Original_Strike
2021-04-16,GFGC145.JU,145.0,Call,0.66,9706.0,0.74,0.8,0.61,0.775,131.0,0.36342620849609375,0.005945945945945946,34.0,-0.14838709677419348,145.0
2021-04-16,GFGC150.JU,150.0,Call,0.515,104570.0,0.5,0.6,0.49,0.535,1922.0,0.38318634033203125,0.00463963963963964,39.0,-0.03738317757009346,150.0
2021-04-16,GFGC155.JU,155.0,Call,0.499,5547.0,0.4,0.5,0.4,0.502,133.0,0.41843414306640625,0.004495495495495496,44.0,-0.005976095617529875,155.0
2021-04-16,GFGC160.JU,160.0,Call,0.363,19128.0,0.3,0.4,0.3,0.39,521.0,0.42713165283203125,0.00327027027027027,49.0,-0.06923076923076932,160.0
2021-04-16,GFGC165.JU,165.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,54.0,0.0,165.0
2021-04-16,GFGC170.JU,170.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59.0,0.0,170.0
2021-04-16,GFGC175.JU,175.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,64.0,0.0,175.0
2021-04-16,GFGC180.JU,180.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.0,0.0,180.0
2021-04-16,GFGC190.JU,190.0,Call,0.19,3424.0,0.15,0.2,0.15,0.2,180.0,0.5468368530273438,0.0017117117117117118,79.0,-0.050000000000000044,190.0
2021-04-16,GFGC200.JU,200.0,Call,0.155,20643.0,0.195,0.195,0.152,0.165,1258.0,0.5776596069335938,0.0013963963963963964,89.0,-0.06060606060606066,200.0
2021-04-16,GFGC210.JU,210.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,99.0,0.0,210.0
2021-04-16,GFGC220.JU,220.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,109.0,0.0,220.0
2021-04-16,GFGC84.0JU,84.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27.0,0.0,84.0
2021-04-16,GFGC87.0JU,87.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,0.0,87.0
2021-04-16,GFGC90.0JU,90.0,Call,26.0,74000.0,25.0,27.0,25.0,26.9,29.0,0.38188934326171875,0.04504504504504504,21.0,-0.03345724907063197,90.0
2021-04-16,GFGC96.0JU,96.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,0.0,96.0
2021-04-16,GFGC99.0JU,99.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,0.0,99.0
2021-04-16,GFGV102.JU,102.0,Put,1.567,805533.0,1.84,1.98,1.46,1.567,4770.0,0.36693572998046875,0.014117117117117117,9.0,0.0,102.0
2021-04-16,GFGV105.JU,105.0,Put,2.164,603865.0,2.5,2.8,2.1,2.171,2546.0,0.36228179931640625,0.019495495495495497,6.0,-0.0032243205895898797,105.0
2021-04-16,GFGV108.JU,108.0,Put,3.041,4834620.0,3.3,3.75,3.0,3.087,14132.0,0.36579132080078125,0.027396396396396395,3.0,-0.014901198574668095,108.0
2021-04-16,GFGV111.JU,111.0,Put,4.096,1118531.0,4.1,5.0,4.001,4.159,2567.0,0.36808013916015625,0.0369009009009009,0.0,-0.015147872084635639,111.0
2021-04-16,GFGV114.JU,114.0,Put,5.4,190176.0,6.0,6.3,5.25,5.7,327.0,0.37326812744140625,0.021621621621621626,3.0,-0.05263157894736836,114.0
2021-04-16,GFGV117.JU,117.0,Put,6.612,551538.0,8.5,8.5,6.5,7.32,771.0,0.36251068115234375,0.005513513513513514,6.0,-0.09672131147540985,117.0
2021-04-16,GFGV120.JU,120.0,Put,8.993,1419186.0,10.9,11.25,8.8,10.234,1376.0,0.40531158447265625,-6.306306306306012e-05,9.0,-0.12126245847176076,120.0
2021-04-16,GFGV123.JU,123.0,Put,12.0,54050.0,11.5,12.0,11.5,11.5,46.0,0.47412872314453125,0.0,12.0,0.04347826086956519,123.0
