Date,Ticker,Strike,Type,Last_Price,Amount_Money,Open,High,Low,Prev_Close,Volume_Units,Implied_Volatility,VE_Pct,Parity,Return,Original_Strike
2021-02-19,GFGC102.AB,102.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24.5,0.0,102.0
2021-02-19,GFGC105.AB,105.0,Call,26.064,719240.0,34.9,34.9,25.6,34.9,266.0,3.814697265625e-05,0.03607905138339921,21.5,-0.25318051575931233,105.0
2021-02-19,GFGC108.AB,108.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.5,0.0,108.0
2021-02-19,GFGC111.AB,111.0,Call,21.0,621900.0,28.0,28.0,21.0,25.0,248.0,3.814697265625e-05,0.043478260869565216,15.5,-0.16000000000000003,111.0
2021-02-19,GFGC114.AB,114.0,Call,19.5,401540.0,23.5,23.5,18.8,21.5,198.0,0.35121917724609375,0.05533596837944664,12.5,-0.09302325581395354,114.0
2021-02-19,GFGC117.AB,117.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.5,0.0,117.0
2021-02-19,GFGC120.AB,120.0,Call,14.726,4229563.0,16.0,17.5,13.8,15.95,2711.0,0.33992767333984375,0.06502766798418973,6.5,-0.07673981191222556,120.0
2021-02-19,GFGC123.AB,123.0,Call,12.534,2248138.0,14.5,15.4,12.0,13.941,1625.0,0.33412933349609375,0.07141501976284585,3.5,-0.10092532816871103,123.0
2021-02-19,GFGC126.AB,126.0,Call,10.539,4455838.0,12.0,13.5,9.7,11.74,3886.0,0.33061981201171875,0.0793596837944664,0.5,-0.10229982964224882,126.0
2021-02-19,GFGC129.AB,129.0,Call,9.109,9143741.0,9.95,11.5,8.3,9.97,9384.0,0.34755706787109375,0.07200790513833992,2.5,-0.08635907723169511,129.0
2021-02-19,GFGC132.AB,132.0,Call,7.69,9697663.0,8.5,9.8,7.0,8.207,11655.0,0.35343170166015625,0.060790513833992095,5.5,-0.06299500426465221,132.0
2021-02-19,GFGC135.AB,135.0,Call,6.269,2773694.0,7.49,8.3,5.8,7.032,4003.0,0.34961700439453125,0.049557312252964426,8.5,-0.1085039817974971,135.0
2021-02-19,GFGC140.AB,140.0,Call,4.712,7045296.0,5.2,6.0,4.1,5.02,14005.0,0.36464691162109375,0.03724901185770751,13.5,-0.06135458167330676,140.0
2021-02-19,GFGC145.AB,145.0,Call,3.4,1582020.0,3.6,4.39,3.02,3.689,4269.0,0.37082672119140625,0.026877470355731226,18.5,-0.07834101382488479,145.0
2021-02-19,GFGC150.AB,150.0,Call,2.434,2099756.0,2.2,3.2,2.2,2.558,8178.0,0.37738800048828125,0.01924110671936759,23.5,-0.04847537138389357,150.0
2021-02-19,GFGC155.AB,155.0,Call,1.82,128769.0,2.1,2.1,1.7,2.15,687.0,0.39058685302734375,0.014387351778656127,28.5,-0.15348837209302324,155.0
2021-02-19,GFGC160.AB,160.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.5,0.0,160.0
2021-02-19,GFGC165.AB,165.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38.5,0.0,165.0
2021-02-19,GFGC170.AB,170.0,Call,1.043,568984.0,1.3,1.36,1.001,1.257,4855.0,0.45688629150390625,0.008245059288537549,43.5,-0.17024661893396975,170.0
2021-02-19,GFGC175.AB,175.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48.5,0.0,175.0
2021-02-19,GFGC180.AB,180.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53.5,0.0,180.0
2021-02-19,GFGC185.AB,185.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,58.5,0.0,185.0
2021-02-19,GFGC190.AB,190.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,63.5,0.0,190.0
2021-02-19,GFGC195.AB,195.0,Call,0.65,44525.0,0.7,0.7,0.52,0.7,742.0,0.5739974975585938,0.005138339920948616,68.5,-0.07142857142857129,195.0
2021-02-19,GFGC200.AB,200.0,Call,0.502,245881.0,0.65,0.72,0.451,0.597,4378.0,0.5747604370117188,0.003968379446640316,73.5,-0.1591289782244556,200.0
2021-02-19,GFGC205.AB,205.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,78.5,0.0,205.0
2021-02-19,GFGC210.AB,210.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83.5,0.0,210.0
2021-02-19,GFGC215.AB,215.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,88.5,0.0,215.0
2021-02-19,GFGC220.AB,220.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,93.5,0.0,220.0
2021-02-19,GFGC45.0AB,45.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,81.5,0.0,45.0
2021-02-19,GFGC48.0AB,48.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,78.5,0.0,48.0
2021-02-19,GFGC51.0AB,51.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,75.5,0.0,51.0
2021-02-19,GFGC54.0AB,54.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.5,0.0,54.0
2021-02-19,GFGC57.0AB,57.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.5,0.0,57.0
2021-02-19,GFGC60.0AB,60.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,66.5,0.0,60.0
2021-02-19,GFGC63.0AB,63.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,63.5,0.0,63.0
2021-02-19,GFGC66.0AB,66.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,60.5,0.0,66.0
2021-02-19,GFGC69.0AB,69.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,57.5,0.0,69.0
2021-02-19,GFGC72.0AB,72.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,54.5,0.0,72.0
2021-02-19,GFGC75.0AB,75.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,51.5,0.0,75.0
2021-02-19,GFGC78.0AB,78.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48.5,0.0,78.0
2021-02-19,GFGC81.0AB,81.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.5,0.0,81.0
2021-02-19,GFGC84.0AB,84.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,42.5,0.0,84.0
2021-02-19,GFGC87.0AB,87.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,39.5,0.0,87.0
2021-02-19,GFGC90.0AB,90.0,Call,39.0,28664.0,45.82,45.82,39.0,45.49,7.0,3.814697265625e-05,0.019762845849802372,36.5,-0.14266871839964834,90.0
2021-02-19,GFGC93.0AB,93.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.5,0.0,93.0
2021-02-19,GFGC96.0AB,96.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30.5,0.0,96.0
2021-02-19,GFGC99.0AB,99.0,Call,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,27.5,0.0,99.0
2021-02-19,GFGV102.AB,102.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24.5,0.0,102.0
2021-02-19,GFGV105.AB,105.0,Put,0.68,89998.0,0.51,0.78,0.5,0.6,1351.0,0.43460845947265625,0.005375494071146246,21.5,0.13333333333333353,105.0
2021-02-19,GFGV108.AB,108.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.5,0.0,108.0
2021-02-19,GFGV111.AB,111.0,Put,1.274,272956.0,0.9,1.4,0.8,1.125,2382.0,0.42346954345703125,0.010071146245059288,15.5,0.13244444444444436,111.0
2021-02-19,GFGV114.AB,114.0,Put,1.784,90850.0,1.45,1.92,1.31,1.62,530.0,0.42552947998046875,0.014102766798418973,12.5,0.10123456790123453,114.0
2021-02-19,GFGV117.AB,117.0,Put,2.242,84889.0,2.05,2.5,2.0,2.1,379.0,0.41385650634765625,0.017723320158102768,9.5,0.06761904761904747,117.0
2021-02-19,GFGV120.AB,120.0,Put,3.001,616476.0,3.0,3.6,2.4,2.709,2096.0,0.41591644287109375,0.023723320158102766,6.5,0.1077888519748984,120.0
2021-02-19,GFGV123.AB,123.0,Put,4.14,481892.0,3.65,4.29,3.2,3.75,1303.0,0.43148040771484375,0.03272727272727272,3.5,0.10399999999999987,123.0
2021-02-19,GFGV126.AB,126.0,Put,5.15,487252.0,5.0,5.5,4.5,4.556,973.0,0.42903900146484375,0.040711462450592886,0.5,0.13037752414398596,126.0
2021-02-19,GFGV129.AB,129.0,Put,6.605,2582768.0,7.1,7.1,5.9,6.06,4031.0,0.44216156005859375,0.032450592885375495,2.5,0.08993399339934016,129.0
2021-02-19,GFGV132.AB,132.0,Put,7.997,862625.0,7.19,8.5,6.99,7.348,1119.0,0.44330596923828125,0.019739130434782606,5.5,0.08832335329341312,132.0
2021-02-19,GFGV135.AB,135.0,Put,9.999,305335.0,8.0,10.0,8.0,8.591,332.0,0.46787261962890625,0.011849802371541507,8.5,0.16389244558258653,135.0
2021-02-19,GFGV140.AB,140.0,Put,0.0,0.0,0.0,0.0,0.0,13.0,0.0,,,13.5,0.0,140.0
2021-02-19,GFGV145.AB,145.0,Put,16.0,150400.0,16.0,16.0,16.0,17.0,94.0,0.46680450439453125,-0.019762845849802372,18.5,-0.05882352941176472,145.0
2021-02-19,GFGV150.AB,150.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.5,0.0,150.0
2021-02-19,GFGV155.AB,155.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28.5,0.0,155.0
2021-02-19,GFGV160.AB,160.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.5,0.0,160.0
2021-02-19,GFGV165.AB,165.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38.5,0.0,165.0
2021-02-19,GFGV170.AB,170.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,43.5,0.0,170.0
2021-02-19,GFGV175.AB,175.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48.5,0.0,175.0
2021-02-19,GFGV180.AB,180.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53.5,0.0,180.0
2021-02-19,GFGV185.AB,185.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,58.5,0.0,185.0
2021-02-19,GFGV190.AB,190.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,63.5,0.0,190.0
