Date,Ticker,Strike,Type,Last_Price,Amount_Money,Open,High,Low,Prev_Close,Volume_Units,Implied_Volatility,VE_Pct,Return,Original_Strike
2023-06-16,GFGC1050AG,1050.0,Call,58.323,6259491.0,27.1,70.0,27.1,0.0,1061.0,0.5495071411132812,0.06801516034985423,0.0,1050.0
2023-06-16,GFGC1100AG,1100.0,Call,45.0,622610.0,18.0,55.0,18.0,0.0,151.0,0.5544662475585938,0.052478134110787174,0.0,1100.0
2023-06-16,GFGC1150AG,1150.0,Call,35.0,597044.0,14.0,40.0,14.0,0.0,198.0,0.5633926391601562,0.04081632653061224,0.0,1150.0
2023-06-16,GFGC1200AG,1200.0,Call,27.687,985900.0,20.0,30.0,20.0,0.0,402.0,0.5763626098632812,0.03228804664723032,0.0,1200.0
2023-06-16,GFGC35152G,351.52,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,351.52
2023-06-16,GFGC380.AG,380.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,380.0
2023-06-16,GFGC400.AG,400.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,400.0
2023-06-16,GFGC420.AG,420.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,420.0
2023-06-16,GFGC42779G,427.79,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,427.79
2023-06-16,GFGC44779G,447.79,Call,549.9,54990.0,549.9,549.9,549.9,0.0,1.0,2.6330184936523438,0.1634868804664723,0.0,447.79
2023-06-16,GFGC46779G,467.79,Call,451.167,475670.0,446.5,452.0,355.1,380.0,11.0,3.814697265625e-05,0.07166997084548105,0.1872815789473683,467.79
2023-06-16,GFGC48779G,487.79,Call,0.0,0.0,0.0,0.0,0.0,347.0,0.0,,,0.0,487.79
2023-06-16,GFGC50779G,507.79,Call,414.55,2251496.0,400.0,414.55,376.0,332.049,58.0,3.814697265625e-05,0.07561516034985427,0.24846031760372722,507.79
2023-06-16,GFGC52779G,527.79,Call,388.0,776000.0,388.0,388.0,388.0,320.0,20.0,3.814697265625e-05,0.0679766763848396,0.2124999999999999,527.79
2023-06-16,GFGC56779G,567.79,Call,363.091,23738658.0,300.0,364.0,298.0,299.459,715.0,3.814697265625e-05,0.0855755102040816,0.2124898567082638,567.79
2023-06-16,GFGC57152G,571.52,Call,360.0,1342400.0,300.0,360.0,300.0,295.0,38.0,3.814697265625e-05,0.0863206997084548,0.22033898305084754,571.52
2023-06-16,GFGC58779G,587.79,Call,350.0,3070587.0,290.0,350.0,290.0,276.0,96.0,3.814697265625e-05,0.09363265306122445,0.2681159420289856,587.79
2023-06-16,GFGC60779G,607.79,Call,330.5,23645493.0,299.0,349.8,286.0,270.0,767.0,3.814697265625e-05,0.09421574344023319,0.2240740740740741,607.79
2023-06-16,GFGC65152G,651.52,Call,296.703,1938996.0,270.0,297.0,270.0,237.0,68.0,0.5018997192382812,0.10579941690962094,0.2519113924050631,651.52
2023-06-16,GFGC66779G,667.79,Call,279.996,28857276.0,223.0,290.0,223.0,226.333,1087.0,3.814697265625e-05,0.10528979591836728,0.23709755095368323,667.79
2023-06-16,GFGC67152G,671.52,Call,279.673,26692536.0,220.0,280.01,220.0,220.893,1024.0,0.48374176025390625,0.10926297376093293,0.2661016872422395,671.52
2023-06-16,GFGC73152G,731.52,Call,229.902,25084336.0,170.0,235.0,170.0,174.5,1132.0,0.46367645263671875,0.12119183673469384,0.31748997134670476,731.52
2023-06-16,GFGC76152G,761.52,Call,209.961,14269133.0,165.0,215.0,165.0,155.0,724.0,0.5340957641601562,0.13292244897959182,0.35458709677419353,761.52
2023-06-16,GFGC76779G,767.79,Call,206.952,35823620.0,153.0,207.75,153.0,149.983,1906.0,0.5591964721679688,0.13672536443148683,0.37983638145656506,767.79
2023-06-16,GFGC78779G,787.79,Call,190.858,96706982.0,130.0,194.0,125.0,136.669,5622.0,0.5344772338867188,0.14128046647230316,0.3964981085688779,787.79
2023-06-16,GFGC86152G,861.52,Call,142.898,176936603.0,96.1,152.001,91.0,95.988,13404.0,0.5418014526367188,0.16664489795918366,0.48870692169854557,861.52
2023-06-16,GFGC90152G,901.52,Call,120.548,150310223.0,80.0,133.0,78.0,77.275,13332.0,0.5462265014648438,0.1405807580174927,0.5599870592041409,901.52
2023-06-16,GFGC94152G,941.52,Call,100.783,94331415.0,63.0,114.062,61.0,59.88,10187.0,0.5499649047851562,0.11753119533527696,0.6830828323313294,941.52
2023-06-16,GFGC98152G,981.52,Call,83.37,309651079.0,43.0,98.8,43.0,46.266,40453.0,0.5519485473632812,0.09722448979591837,0.8019712099597978,981.52
2023-06-16,GFGV1050AG,1050.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1050.0
2023-06-16,GFGV1100AG,1100.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1100.0
2023-06-16,GFGV1150AG,1150.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1150.0
2023-06-16,GFGV1200AG,1200.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1200.0
2023-06-16,GFGV35152G,351.52,Put,0.23,71274.0,0.251,0.3,0.22,0.25,2696.0,0.9379196166992188,0.0002682215743440233,-0.07999999999999996,351.52
2023-06-16,GFGV380.AG,380.0,Put,0.28,1540.0,0.28,0.28,0.28,0.251,55.0,0.8893966674804688,0.000326530612244898,0.11553784860557781,380.0
2023-06-16,GFGV400.AG,400.0,Put,0.3,120.0,0.3,0.3,0.3,0.301,4.0,0.8507919311523438,0.0003498542274052478,-0.0033222591362126463,400.0
2023-06-16,GFGV420.AG,420.0,Put,0.4,1696.0,0.34,0.4,0.34,0.6,45.0,0.8344650268554688,0.0004664723032069971,-0.33333333333333326,420.0
2023-06-16,GFGV42779G,427.79,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,427.79
2023-06-16,GFGV44779G,447.79,Put,0.493,13290.0,0.75,1.0,0.4,0.601,184.0,0.7958602905273438,0.0005749271137026238,-0.1797004991680532,447.79
2023-06-16,GFGV46779G,467.79,Put,0.639,110863.0,0.8,1.0,0.4,0.794,1457.0,0.7800674438476562,0.0007451895043731778,-0.1952141057934509,467.79
2023-06-16,GFGV48779G,487.79,Put,0.824,48963.0,0.8,1.15,0.75,0.955,531.0,0.7651901245117188,0.000960932944606414,-0.13717277486910995,487.79
2023-06-16,GFGV50779G,507.79,Put,1.059,298059.0,1.25,1.6,1.01,1.379,2515.0,0.7513809204101562,0.0012349854227405247,-0.23205221174764323,507.79
2023-06-16,GFGV52779G,527.79,Put,1.32,229873.0,1.5,2.0,1.1,1.988,1509.0,0.7355117797851562,0.0015393586005830904,-0.33601609657947684,527.79
2023-06-16,GFGV56779G,567.79,Put,2.193,444206.0,3.5,3.5,2.0,3.184,1784.0,0.7152175903320312,0.002557434402332362,-0.31124371859296485,567.79
2023-06-16,GFGV57152G,571.52,Put,2.389,55721.0,3.289,3.289,1.86,6.15,255.0,0.7184219360351562,0.00278600583090379,-0.6115447154471545,571.52
2023-06-16,GFGV58779G,587.79,Put,2.947,1585777.0,4.5,4.5,2.461,4.351,4935.0,0.7129287719726562,0.0034367346938775512,-0.32268444035853827,587.79
2023-06-16,GFGV60779G,607.79,Put,3.803,407637.0,5.0,5.1,3.2,5.653,1014.0,0.7074356079101562,0.004434985422740525,-0.3272598620201662,607.79
2023-06-16,GFGV65152G,651.52,Put,6.643,310444.0,8.9,8.9,5.1,9.541,469.0,0.7029342651367188,0.007746938775510204,-0.3037417461482026,651.52
2023-06-16,GFGV66779G,667.79,Put,6.965,443616.0,10.0,10.0,6.25,11.8,601.0,0.6769943237304688,0.008122448979591837,-0.40974576271186447,667.79
2023-06-16,GFGV67152G,671.52,Put,7.912,2196892.0,14.0,14.0,7.401,12.034,2394.0,0.6908035278320312,0.009226822157434401,-0.34252949975070635,671.52
2023-06-16,GFGV73152G,731.52,Put,16.256,10346659.0,25.0,27.0,15.601,24.595,5783.0,0.7047653198242188,0.01895743440233236,-0.3390526529782476,731.52
2023-06-16,GFGV76152G,761.52,Put,23.175,2934441.0,28.1,30.0,21.5,35.0,1159.0,0.7251358032226562,0.027026239067055393,-0.33785714285714286,761.52
2023-06-16,GFGV76779G,767.79,Put,23.565,4088639.0,35.0,41.0,23.0,38.093,1453.0,0.7147598266601562,0.027481049562682217,-0.3813824062163652,767.79
2023-06-16,GFGV78779G,787.79,Put,30.622,4121912.0,18.0,41.0,18.0,12.0,1283.0,0.7444381713867188,0.03571078717201166,1.5518333333333332,787.79
2023-06-16,GFGV86152G,861.52,Put,62.199,3661307.0,69.199,70.0,50.0,59.0,593.0,0.8355331420898438,0.06784723032069973,0.0542203389830509,861.52
2023-06-16,GFGV90152G,901.52,Put,56.0,56000.0,56.0,56.0,56.0,0.0,10.0,0.6698989868164062,0.013970845481049585,0.0,901.52
2023-06-16,GFGV94152G,941.52,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,941.52
2023-06-16,GFGV98152G,981.52,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,981.52
2023-06-21,GFGC1050AG,1050.0,Call,94.73,161244648.0,70.0,96.0,65.0,58.323,19700.0,0.6677627563476562,0.10456426955129974,0.6242305779881008,1050.0
2023-06-21,GFGC1100AG,1100.0,Call,76.875,25278376.0,62.0,77.0,55.0,45.0,3856.0,0.6664657592773438,0.08485567636183011,0.7083333333333333,1100.0
2023-06-21,GFGC1150AG,1150.0,Call,61.219,29566657.0,26.0,63.5,26.0,35.0,5634.0,0.6608200073242188,0.06757436944643744,0.7491142857142858,1150.0
2023-06-21,GFGC1200AG,1200.0,Call,47.73,32383428.0,34.75,48.5,34.5,27.687,7550.0,0.6520462036132812,0.052685026767481644,0.7239137501354425,1200.0
2023-06-21,GFGC35152G,351.52,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,351.52
2023-06-21,GFGC380.AG,380.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,380.0
2023-06-21,GFGC400.AG,400.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,400.0
