Date,Ticker,Strike,Type,Last_Price,Amount_Money,Open,High,Low,Prev_Close,Volume_Units,Implied_Volatility,VE_Pct,Parity,Return,Original_Strike
2021-10-15,GFGC102.DI,102.0,Call,0.0,0.0,0.0,0.0,0.0,115.0,0.0,,,107.19999999999999,0.0,102.0
2021-10-15,GFGC105.DI,105.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104.19999999999999,0.0,105.0
2021-10-15,GFGC108.DI,108.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,101.19999999999999,0.0,108.0
2021-10-15,GFGC111.DI,111.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98.19999999999999,0.0,111.0
2021-10-15,GFGC114.DI,114.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,95.19999999999999,0.0,114.0
2021-10-15,GFGC117.DI,117.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,92.19999999999999,0.0,117.0
2021-10-15,GFGC120.DI,120.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89.19999999999999,0.0,120.0
2021-10-15,GFGC123.DI,123.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86.19999999999999,0.0,123.0
2021-10-15,GFGC126.DI,126.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83.19999999999999,0.0,126.0
2021-10-15,GFGC129.DI,129.0,Call,85.163,108940.0,82.484,85.595,82.484,80.105,13.0,3.814697265625e-05,0.023723709369024897,80.19999999999999,0.06314212595967783,129.0
2021-10-15,GFGC132.DI,132.0,Call,86.512,91974.0,81.644,86.512,81.644,75.0,11.0,0.8369064331054688,0.04451242829827922,77.19999999999999,0.15349333333333326,132.0
2021-10-15,GFGC135.DI,135.0,Call,0.0,0.0,0.0,0.0,0.0,67.0,0.0,,,74.19999999999999,0.0,135.0
2021-10-15,GFGC140.DI,140.0,Call,74.474,268107.0,73.99,74.488,73.99,71.15,36.0,3.814697265625e-05,0.02521032504780122,69.19999999999999,0.046718200983836944,140.0
2021-10-15,GFGC145.DI,145.0,Call,70.663,409101.0,67.941,71.99,67.941,62.988,59.0,3.814697265625e-05,0.030893881453154914,64.19999999999999,0.12184860608369852,145.0
2021-10-15,GFGC150.DI,150.0,Call,0.0,0.0,0.0,0.0,0.0,57.2,0.0,,,59.19999999999999,0.0,150.0
2021-10-15,GFGC155.DI,155.0,Call,0.0,0.0,0.0,0.0,0.0,55.0,0.0,,,54.19999999999999,0.0,155.0
2021-10-15,GFGC160.DI,160.0,Call,54.959,32976.0,54.851,55.5,54.851,50.0,6.0,3.814697265625e-05,0.027528680688336592,49.19999999999999,0.09918000000000005,160.0
2021-10-15,GFGC165.DI,165.0,Call,55.613,49240.0,53.989,55.613,53.989,38.1,9.0,0.5466079711914062,0.054555449330783996,44.19999999999999,0.4596587926509186,165.0
2021-10-15,GFGC170.DI,170.0,Call,50.855,3914404.0,42.0,52.5,42.0,41.03,854.0,0.49999237060546875,0.05571223709369029,39.19999999999999,0.2394589324884231,170.0
2021-10-15,GFGC175.DI,175.0,Call,50.063,234487.0,40.59,50.063,39.539,35.09,56.0,0.6748580932617188,0.0758269598470364,34.19999999999999,0.42670276432031917,175.0
2021-10-15,GFGC180.DI,180.0,Call,41.988,1640501.0,35.0,43.8,34.5,32.515,435.0,0.45177459716796875,0.061128107074569844,29.19999999999999,0.2913424573273873,180.0
2021-10-15,GFGC185.DI,185.0,Call,38.818,1252184.0,32.3,43.0,31.033,29.8,383.0,0.48801422119140625,0.06987571701720846,24.19999999999999,0.3026174496644294,185.0
2021-10-15,GFGC190.DI,190.0,Call,34.136,7023149.0,26.0,35.0,26.0,26.0,2228.0,0.44178009033203125,0.07139579349904406,19.19999999999999,0.3129230769230771,190.0
2021-10-15,GFGC195.DI,195.0,Call,30.724,3900577.0,24.5,32.0,24.499,23.076,1445.0,0.44734954833984375,0.07898661567877635,14.199999999999989,0.3314265903969491,195.0
2021-10-15,GFGC200.DI,200.0,Call,27.206,12345136.0,22.0,28.0,21.5,19.856,4994.0,0.44025421142578125,0.0860707456978968,9.199999999999989,0.37016518936341636,200.0
2021-10-15,GFGC210.DI,210.0,Call,21.628,31569029.0,18.0,21.8,16.7,15.289,16991.0,0.45291900634765625,0.10338432122370937,0.8000000000000114,0.414611812414154,210.0
2021-10-15,GFGC220.DI,220.0,Call,16.566,30678717.0,13.0,17.0,12.6,11.587,20754.0,0.45131683349609375,0.07918738049713193,10.800000000000011,0.4297057046690256,220.0
2021-10-15,GFGC230.DI,230.0,Call,12.705,12883775.0,9.95,13.0,9.7,9.058,11556.0,0.45833587646484375,0.060731357552581265,20.80000000000001,0.40262751159196286,230.0
2021-10-15,GFGC240.DI,240.0,Call,9.703,18647558.0,7.7,10.0,7.5,6.845,21609.0,0.46672821044921875,0.04638145315487572,30.80000000000001,0.41753104455807155,240.0
2021-10-15,GFGC250.DI,250.0,Call,7.472,11580340.0,6.0,7.8,5.601,5.357,17876.0,0.47809600830078125,0.035717017208413006,40.80000000000001,0.39481052828075414,250.0
2021-10-15,GFGC260.DI,260.0,Call,5.7,2322708.0,4.0,5.84,4.0,4.124,4617.0,0.48702239990234375,0.027246653919694074,50.80000000000001,0.382153249272551,260.0
2021-10-15,GFGC270.DI,270.0,Call,4.15,773618.0,3.451,4.4,3.21,3.143,1969.0,0.48740386962890625,0.01983747609942639,60.80000000000001,0.32039452752147657,270.0
2021-10-15,GFGC280.DI,280.0,Call,3.298,1246199.0,3.0,3.49,2.65,2.491,4089.0,0.5028152465820312,0.015764818355640538,70.80000000000001,0.32396627860297067,280.0
2021-10-15,GFGC290.DI,290.0,Call,2.505,264841.0,2.0,2.58,2.0,2.0,1136.0,0.5099105834960938,0.011974187380497133,80.80000000000001,0.25249999999999995,290.0
2021-10-15,GFGC300.DI,300.0,Call,2.046,821155.0,1.8,2.19,1.7,1.56,4287.0,0.5259323120117188,0.009780114722753346,90.80000000000001,0.3115384615384613,300.0
2021-10-15,GFGC310.DI,310.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.80000000000001,0.0,310.0
2021-10-15,GFGC320.DI,320.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,110.80000000000001,0.0,320.0
2021-10-15,GFGC330.DI,330.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120.80000000000001,0.0,330.0
2021-10-15,GFGC340.DI,340.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,130.8,0.0,340.0
2021-10-15,GFGC84.0DI,84.0,Call,0.0,0.0,0.0,0.0,0.0,108.0,0.0,,,125.19999999999999,0.0,84.0
2021-10-15,GFGC87.0DI,87.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122.19999999999999,0.0,87.0
2021-10-15,GFGC90.0DI,90.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119.19999999999999,0.0,90.0
