time,open,high,low,close,Volume
2013-11-20T15:30:00Z,9.1973466,9.27646356,9.1973466,9.25668432,175384.89850975
2013-11-20T16:00:00Z,9.26657394,9.4445871,9.2467947,9.36547014,442855.23609603
2013-11-20T16:30:00Z,9.36547014,9.395139,9.21712584,9.2962428,247464.51329778
2013-11-20T17:00:00Z,9.2962428,9.3456909,9.27646356,9.2962428,168228.91071649
2013-11-20T17:30:00Z,9.2962428,9.33580128,9.2962428,9.31602204,70985.53837256
2013-11-20T18:00:00Z,9.30613242,9.31602204,9.28635318,9.2962428,81821.14176278
2013-11-20T18:30:00Z,9.2962428,9.32591166,9.2962428,9.31602204,49572.17769742
2013-11-20T19:00:00Z,9.31602204,9.33580128,9.30613242,9.33580128,51093.97529935
2013-11-20T19:30:00Z,9.33580128,9.38524938,9.33580128,9.35558052,215121.51124108
2013-11-21T14:00:00Z,9.42480786,9.42480786,9.395139,9.395139,50264.82311757
2013-11-21T14:30:00Z,9.395139,9.4940352,9.395139,9.395139,229987.60316372
2013-11-21T15:00:00Z,9.395139,9.40502862,9.32591166,9.32591166,102375.01542021
2013-11-21T15:30:00Z,9.3456909,9.37535976,9.3456909,9.37535976,95209.92717617
2013-11-21T16:00:00Z,9.36547014,9.37535976,9.30613242,9.31602204,85420.87562515
2013-11-21T16:30:00Z,9.33580128,9.38524938,9.33580128,9.38524938,53103.15259838
2013-11-21T17:00:00Z,9.395139,9.395139,9.33580128,9.37535976,45221.15106546
2013-11-21T17:30:00Z,9.3456909,9.35558052,9.33580128,9.33580128,59015.41211897
2013-11-21T18:00:00Z,9.33580128,9.36547014,9.31602204,9.31602204,76395.25077809
2013-11-21T18:30:00Z,9.31602204,9.3456909,9.30613242,9.31602204,84780.81058726
2013-11-21T19:00:00Z,9.31602204,9.31602204,9.20723622,9.20723622,87376.46138072
2013-11-21T19:30:00Z,9.2467947,9.2962428,9.22701546,9.27646356,77668.30272548
2013-11-22T14:00:00Z,9.38524938,9.395139,9.38524938,9.38524938,24731.99172466
2013-11-22T14:30:00Z,9.3456909,9.38524938,9.27646356,9.37535976,60089.2653105
2013-11-22T15:00:00Z,9.37535976,9.4445871,9.37535976,9.43469748,30452.13061776
2013-11-22T15:30:00Z,9.395139,9.4445871,9.36547014,9.41491824,38370.53395378
2013-11-22T16:00:00Z,9.41491824,9.4940352,9.41491824,9.47425596,34630.24868498
2013-11-22T16:30:00Z,9.47425596,9.4940352,9.45447672,9.4940352,75078.71889921
2013-11-22T17:00:00Z,9.4940352,9.5434833,9.4940352,9.53359368,53104.16375958
2013-11-22T17:30:00Z,9.53359368,9.53359368,9.4940352,9.4940352,10430.12775011
2013-11-22T18:00:00Z,9.51381444,9.5929314,9.51381444,9.5929314,83925.36821435
2013-11-22T18:30:00Z,9.5929314,9.62260026,9.57315216,9.57315216,117872.07192996
2013-11-22T19:00:00Z,9.58304178,9.62260026,9.58304178,9.5929314,64593.98844445
2013-11-22T19:30:00Z,9.5929314,9.62260026,9.58304178,9.61271064,92122.85204083
2013-11-26T14:00:00Z,9.9885162,10.1863086,9.9885162,10.0379643,120398.96376201
2013-11-26T14:30:00Z,10.0874124,10.5324453,10.0874124,10.5324453,573403.22479529
2013-11-26T15:00:00Z,10.5818934,10.6807896,10.384101,10.384101,480140.79408511
2013-11-26T15:30:00Z,10.4335491,10.5324453,10.2852048,10.4335491,436796.35820183
2013-11-26T16:00:00Z,10.384101,10.5324453,10.384101,10.4335491,371407.59705631
2013-11-26T16:30:00Z,10.4335491,10.5324453,10.384101,10.4335491,351521.08978909
2013-11-26T17:00:00Z,10.4335491,10.5324453,10.384101,10.4335491,278419.1910306
2013-11-26T17:30:00Z,10.384101,10.4335491,10.2852048,10.384101,222743.64434629
2013-11-26T18:00:00Z,10.384101,10.4335491,10.2852048,10.4335491,198689.13062383
2013-11-26T18:30:00Z,10.4335491,10.5818934,10.4335491,10.5818934,358837.85221272
2013-11-26T19:00:00Z,10.5818934,10.6807896,10.5324453,10.5324453,317855.48888633
2013-11-26T19:30:00Z,10.5324453,10.7302377,10.4335491,10.5818934,604656.19508131
2013-11-27T14:00:00Z,10.7302377,10.7796858,10.6313415,10.7302377,252323.14285079
2013-11-27T14:30:00Z,10.6807896,10.8291339,10.6313415,10.7302377,541876.22982481
2013-11-27T15:00:00Z,10.6807896,10.6807896,10.4335491,10.4335491,164582.66343904
2013-11-27T15:30:00Z,10.4335491,10.5324453,10.4335491,10.4829972,44457.7243615
2013-11-27T16:00:00Z,10.4829972,10.5324453,10.4335491,10.4829972,65095.52439831
2013-11-27T16:30:00Z,10.4829972,10.5324453,10.384101,10.5324453,185078.90090822
2013-11-27T17:00:00Z,10.5324453,10.6313415,10.4829972,10.5818934,177721.6920367
2013-11-27T17:30:00Z,10.5818934,10.6807896,10.5818934,10.6313415,79128.41949438
2013-11-27T18:00:00Z,10.6313415,10.6313415,10.5324453,10.6313415,90185.46718681
2013-11-27T18:30:00Z,10.5818934,10.5818934,10.4829972,10.4829972,88198.53543412
2013-11-27T19:00:00Z,10.4829972,10.5324453,10.384101,10.4335491,191799.07822545
2013-11-27T19:30:00Z,10.4829972,10.5324453,10.4335491,10.5324453,324759.69754146
2013-11-28T14:00:00Z,10.5324453,10.6807896,10.4829972,10.5818934,10916.496286
2013-11-28T14:30:00Z,10.7302377,10.7796858,10.6313415,10.6807896,20779.36260443
2013-11-28T15:00:00Z,10.7302377,10.7302377,10.5818934,10.6313415,17797.4482336
2013-11-28T15:30:00Z,10.5818934,10.6807896,10.5324453,10.6807896,48550.90488816
2013-11-28T16:00:00Z,10.6313415,10.6313415,10.5324453,10.5324453,90716.32681539
2013-11-28T16:30:00Z,10.5818934,10.6313415,10.5324453,10.5818934,63939.7671498
2013-11-28T17:00:00Z,10.5818934,10.5818934,10.4829972,10.4829972,39625.38499963
2013-11-28T17:30:00Z,10.5324453,10.5818934,10.4829972,10.4829972,71469.88458606
2013-11-28T18:00:00Z,10.5324453,10.6313415,10.4829972,10.4829972,79080.89491811
2013-11-28T18:30:00Z,10.5324453,10.5818934,10.4829972,10.5324453,78526.77858199
2013-11-28T19:00:00Z,10.5324453,10.5818934,10.4335491,10.4829972,126654.00692848
2013-11-28T19:30:00Z,10.5324453,10.7302377,10.5324453,10.5324453,196328.06922814
2013-11-29T14:00:00Z,10.4829972,10.5818934,10.4829972,10.5324453,16866.16877089
2013-11-29T14:30:00Z,10.5818934,10.7796858,10.5818934,10.6313415,130249.69614606
2013-11-29T15:00:00Z,10.6313415,10.7796858,10.6313415,10.7796858,124922.89895871
2013-11-29T15:30:00Z,10.7796858,10.7796858,10.6807896,10.7302377,137827.33815859
2013-11-29T16:00:00Z,10.6807896,10.7302377,10.6313415,10.6313415,33879.96707659
2013-11-29T16:30:00Z,10.6313415,10.6807896,10.5818934,10.5818934,196974.20123321
2013-11-29T17:00:00Z,10.5818934,10.5818934,10.4335491,10.5818934,96858.11992776
2013-11-29T17:30:00Z,10.5324453,10.5818934,10.4335491,10.5324453,78113.21365229
2013-11-29T18:00:00Z,10.4829972,10.5324453,10.4335491,10.4829972,50991.84801843
2013-11-29T18:30:00Z,10.4829972,10.4829972,10.384101,10.4335491,63639.4522742
2013-11-29T19:00:00Z,10.4335491,10.5324453,10.384101,10.5324453,101331.4970646
2013-11-29T19:30:00Z,10.4829972,10.5818934,10.4335491,10.5818934,99168.62326358
2013-12-02T14:00:00Z,10.5324453,10.5818934,10.4829972,10.5324453,15581.99405033
2013-12-02T14:30:00Z,10.5324453,10.5324453,10.2852048,10.3346529,69436.4394183
2013-12-02T15:00:00Z,10.3346529,10.3346529,10.2357567,10.2357567,50119.21590516
2013-12-02T15:30:00Z,10.2852048,10.2852048,10.1368605,10.2852048,37792.14974893
2013-12-02T16:00:00Z,10.1863086,10.384101,10.1863086,10.384101,260810.82994089
2013-12-02T16:30:00Z,10.3346529,10.384101,10.2852048,10.2852048,86412.8247597
2013-12-02T17:00:00Z,10.2852048,10.384101,10.2852048,10.2852048,209748.20063865
2013-12-02T17:30:00Z,10.2852048,10.3346529,10.2852048,10.3346529,73219.19345738
2013-12-02T18:00:00Z,10.3346529,10.384101,10.2852048,10.384101,108771.6211543
2013-12-02T18:30:00Z,10.2852048,10.3346529,10.2357567,10.3346529,186424.75646183
2013-12-02T19:00:00Z,10.384101,10.384101,10.3346529,10.3346529,330420.17792392
2013-12-02T19:30:00Z,10.3346529,10.384101,10.2852048,10.3346529,69594.18056508
2013-12-03T14:00:00Z,10.2852048,10.2852048,10.1368605,10.1368605,86118.57685128
2013-12-03T14:30:00Z,10.1368605,10.3346529,10.1368605,10.3346529,142733.49228787
2013-12-03T15:00:00Z,10.3346529,10.384101,10.2357567,10.2357567,285978.63214158
2013-12-03T15:30:00Z,10.2357567,10.2357567,10.0874124,10.1863086,226231.13931577
2013-12-03T16:00:00Z,10.1863086,10.2357567,10.0874124,10.0874124,108265.02939446
2013-12-03T16:30:00Z,10.0379643,10.0379643,9.88962,9.9390681,288785.61562527
2013-12-03T17:00:00Z,9.88962,10.0379643,9.88962,9.9390681,57096.2281665
2013-12-03T17:30:00Z,9.9885162,9.9885162,9.86984076,9.88962,260289.07076308
2013-12-03T18:00:00Z,9.88962,9.88962,9.8401719,9.85006152,63892.24257353
2013-12-03T18:30:00Z,9.85006152,9.85006152,9.81050304,9.83028228,120980.38145045
2013-12-03T19:00:00Z,9.8401719,9.86984076,9.7907238,9.7907238,154153.54685013
2013-12-03T19:30:00Z,9.7907238,9.86984076,9.6918276,9.6918276,215737.30841023
2013-12-04T14:00:00Z,9.6918276,9.8401719,9.6918276,9.8401719,55117.38570339
2013-12-04T14:30:00Z,9.83028228,9.9390681,9.7907238,9.88962,67334.23528912
2013-12-04T15:00:00Z,9.88962,9.88962,9.7907238,9.83028228,59283.36983625
2013-12-04T15:30:00Z,9.81050304,9.83028228,9.7412757,9.7907238,27789.74318528
2013-12-04T16:00:00Z,9.7907238,9.7907238,9.6918276,9.7412757,182220.34820347
2013-12-04T16:30:00Z,9.6918276,9.6918276,9.5434833,9.5929314,431977.16393552
2013-12-04T17:00:00Z,9.5929314,9.6423795,9.5434833,9.5929314,246821.4147763
2013-12-04T17:30:00Z,9.57315216,9.6423795,9.57315216,9.6423795,269666.5797068
2013-12-04T18:00:00Z,9.68193798,9.7412757,9.68193798,9.7412757,130844.25893007
2013-12-04T18:30:00Z,9.73138608,9.86984076,9.73138608,9.86984076,225550.62782999
2013-12-04T19:00:00Z,9.81050304,9.87973038,9.81050304,9.86984076,340202.15134656
2013-12-04T19:30:00Z,9.86984076,9.87973038,9.82039266,9.85995114,282389.00989118
2013-12-05T14:00:00Z,9.88962,10.0379643,9.88962,9.9885162,113130.73707584
2013-12-05T14:30:00Z,9.9390681,10.0379643,9.9390681,10.0379643,171670.90343208
2013-12-05T15:00:00Z,10.0379643,10.1368605,10.0379643,10.0874124,97648.84798405
2013-12-05T15:30:00Z,10.0874124,10.1368605,9.9885162,10.0379643,52210.29726117
2013-12-05T16:00:00Z,10.0379643,10.0379643,9.9885162,9.9885162,3928.36125149
2013-12-05T16:30:00Z,9.9885162,9.9885162,9.7907238,9.8401719,49856.31399386
2013-12-05T17:00:00Z,9.8401719,9.88962,9.8401719,9.8401719,64332.09769435
2013-12-05T17:30:00Z,9.8401719,9.88962,9.82039266,9.8401719,132501.55213244
2013-12-05T18:00:00Z,9.8401719,9.8401719,9.78083418,9.78083418,92786.17378625
2013-12-05T18:30:00Z,9.78083418,9.7907238,9.7412757,9.7412757,18273.70515753
2013-12-05T19:00:00Z,9.7412757,9.7412757,9.72149646,9.73138608,80308.44461162
2013-12-05T19:30:00Z,9.72149646,9.72149646,9.5929314,9.5929314,229684.25480453
2013-12-06T14:00:00Z,9.67204836,9.7412757,9.67204836,9.7412757,49942.26269563
2013-12-06T14:30:00Z,9.7907238,9.7907238,9.7412757,9.78083418,69782.25654777
2013-12-06T15:00:00Z,9.77094456,9.7907238,9.76105494,9.78083418,44286.83811916
2013-12-06T15:30:00Z,9.7412757,9.7412757,9.6423795,9.7412757,44032.02549744
2013-12-06T16:00:00Z,9.76105494,9.7907238,9.76105494,9.7907238,5278.26144988
2013-12-06T16:30:00Z,9.7412757,9.77094456,9.73138608,9.73138608,7988.17345864
2013-12-06T17:00:00Z,9.73138608,9.78083418,9.72149646,9.78083418,104675.40714406
2013-12-06T17:30:00Z,9.7412757,9.76105494,9.73138608,9.73138608,22016.01274872
2013-12-06T18:00:00Z,9.7412757,9.76105494,9.71160684,9.71160684,54724.04399765
2013-12-06T18:30:00Z,9.6918276,9.6918276,9.6423795,9.6918276,10379.56969024
2013-12-06T19:00:00Z,9.66215874,9.6918276,9.6423795,9.66215874,41427.27425321
2013-12-06T19:30:00Z,9.6423795,9.66215874,9.62260026,9.6423795,48738.98087085
2013-12-09T14:00:00Z,9.6918276,9.6918276,9.6918276,9.6918276,20091.77299027
2013-12-09T14:30:00Z,9.6918276,9.83028228,9.6918276,9.81050304,102298.16716921
2013-12-09T15:00:00Z,9.83028228,9.88962,9.82039266,9.82039266,118951.99208867
2013-12-09T15:30:00Z,9.82039266,9.82039266,9.6918276,9.6918276,88104.49744277
2013-12-09T16:00:00Z,9.66215874,9.66215874,9.61271064,9.61271064,113499.81091286
2013-12-09T16:30:00Z,9.60282102,9.62260026,9.5929314,9.61271064,14978.33081554
2013-12-09T17:00:00Z,9.5929314,9.5929314,9.5434833,9.5929314,33894.12333335
2013-12-09T17:30:00Z,9.62260026,9.62260026,9.5434833,9.5434833,32377.38153741
2013-12-09T18:00:00Z,9.5929314,9.6423795,9.57315216,9.6423795,31649.34547536
2013-12-09T18:30:00Z,9.6423795,9.6423795,9.60282102,9.62260026,27537.96404715
2013-12-09T19:00:00Z,9.62260026,9.63248988,9.62260026,9.63248988,31226.68009489
2013-12-09T19:30:00Z,9.63248988,9.66215874,9.53359368,9.53359368,200591.12483594
2013-12-10T14:00:00Z,9.5929314,9.5929314,9.5434833,9.5929314,32097.28988576
2013-12-10T14:30:00Z,9.5929314,9.5929314,9.51381444,9.51381444,57938.52544385
2013-12-10T15:00:00Z,9.51381444,9.51381444,9.4445871,9.4940352,54377.21570697
2013-12-10T15:30:00Z,9.4445871,9.4940352,9.395139,9.43469748,115316.8675844
2013-12-10T16:00:00Z,9.37535976,9.41491824,9.31602204,9.395139,74825.92859989
2013-12-10T16:30:00Z,9.395139,9.4445871,9.395139,9.4445871,207056.48953145
2013-12-10T17:00:00Z,9.4445871,9.4940352,9.4445871,9.45447672,82860.6154736
2013-12-10T17:30:00Z,9.45447672,9.45447672,9.395139,9.42480786,64028.74933516
2013-12-10T18:00:00Z,9.42480786,9.4445871,9.395139,9.4445871,35442.21112641
2013-12-10T18:30:00Z,9.4445871,9.48414558,9.4445871,9.48414558,3391.43465573
2013-12-10T19:00:00Z,9.40502862,9.4445871,9.395139,9.40502862,30334.83591887
2013-12-10T19:30:00Z,9.41491824,9.41491824,9.2962428,9.3456909,116647.55572004
2013-12-11T14:00:00Z,9.36547014,9.36547014,9.36547014,9.36547014,535.91543457
2013-12-11T14:30:00Z,9.37535976,9.4940352,9.37535976,9.395139,110867.7583163
2013-12-11T15:00:00Z,9.395139,9.4445871,9.2467947,9.3456909,552468.14336648
2013-12-11T15:30:00Z,9.2962428,9.38524938,9.2962428,9.3456909,281595.2483513
2013-12-11T16:00:00Z,9.36547014,9.395139,9.2467947,9.2467947,361851.11258067
2013-12-11T16:30:00Z,9.28635318,9.3456909,9.2467947,9.3456909,334944.11312063
2013-12-11T17:00:00Z,9.37535976,9.4445871,9.37535976,9.41491824,277682.05451777
2013-12-11T17:30:00Z,9.41491824,9.4445871,9.395139,9.41491824,289596.5669055
2013-12-11T18:00:00Z,9.41491824,9.4445871,9.40502862,9.40502862,74508.42398393
2013-12-11T18:30:00Z,9.40502862,9.43469748,9.36547014,9.36547014,153935.13603152
2013-12-11T19:00:00Z,9.37535976,9.38524938,9.2962428,9.2962428,294901.11854652
2013-12-11T19:30:00Z,9.32591166,9.3456909,9.2962428,9.2962428,195304.77409648
2013-12-12T14:00:00Z,9.2962428,9.2962428,9.2467947,9.2467947,16457.65964719
2013-12-12T14:30:00Z,9.2467947,9.2962428,9.20723622,9.22701546,201494.09178512
2013-12-12T15:00:00Z,9.2467947,9.2467947,9.15778812,9.17756736,221962.01674078
2013-12-12T15:30:00Z,9.17756736,9.18745698,9.1478985,9.17756736,133675.5102825
2013-12-12T16:00:00Z,9.17756736,9.17756736,9.08856078,9.08856078,85224.71035288
2013-12-12T16:30:00Z,9.08856078,9.13800888,9.07867116,9.12811926,453792.96676718
2013-12-12T17:00:00Z,9.12811926,9.13800888,9.0984504,9.11822964,227587.10648134
2013-12-12T17:30:00Z,9.11822964,9.11822964,9.08856078,9.0984504,181288.05757956
2013-12-12T18:00:00Z,9.08856078,9.10834002,9.08856078,9.0984504,87108.50366344
2013-12-12T18:30:00Z,9.0984504,9.1973466,9.0984504,9.17756736,358215.98807639
2013-12-12T19:00:00Z,9.17756736,9.2962428,9.1478985,9.27646356,274302.7537964
2013-12-12T19:30:00Z,9.28635318,9.4940352,9.28635318,9.41491824,451892.99487746
2013-12-13T14:00:00Z,9.4445871,9.5929314,9.4445871,9.5434833,22820.89706177
2013-12-13T14:30:00Z,9.5434833,9.5929314,9.4940352,9.4940352,114240.99207047
2013-12-13T15:00:00Z,9.4940352,9.50392482,9.45447672,9.45447672,76747.13487475
2013-12-13T15:30:00Z,9.45447672,9.4940352,9.4445871,9.47425596,26538.93678422
2013-12-13T16:00:00Z,9.47425596,9.47425596,9.41491824,9.41491824,15758.94725985
2013-12-13T16:30:00Z,9.41491824,9.41491824,9.395139,9.395139,73357.72254141
2013-12-13T17:00:00Z,9.41491824,9.41491824,9.35558052,9.37535976,44954.20450937
2013-12-13T17:30:00Z,9.35558052,9.37535976,9.2962428,9.37535976,32518.94410503
2013-12-13T18:00:00Z,9.3456909,9.37535976,9.3456909,9.3456909,11345.22863366
2013-12-13T18:30:00Z,9.3456909,9.41491824,9.3456909,9.395139,82096.17760844
2013-12-13T19:00:00Z,9.38524938,9.38524938,9.1973466,9.2962428,46638.79906407
2013-12-13T19:30:00Z,9.22701546,9.37535976,9.22701546,9.37535976,37571.71660792
2013-12-16T14:00:00Z,9.4445871,9.4445871,9.395139,9.4445871,13659.77661427
2013-12-16T14:30:00Z,9.4445871,9.46436634,9.42480786,9.42480786,11967.09277
2013-12-16T15:00:00Z,9.42480786,9.4940352,9.42480786,9.4940352,93696.21886382
2013-12-16T15:30:00Z,9.4940352,9.6423795,9.4940352,9.62260026,194213.73116459
2013-12-16T16:00:00Z,9.5929314,9.6423795,9.5434833,9.5434833,199075.39420119
2013-12-16T16:30:00Z,9.5434833,9.5434833,9.4445871,9.4445871,116517.11592559
2013-12-16T17:00:00Z,9.4445871,9.4940352,9.43469748,9.43469748,86767.74233995
2013-12-16T17:30:00Z,9.43469748,9.5434833,9.43469748,9.5434833,119882.26039019
2013-12-16T18:00:00Z,9.5434833,9.56326254,9.51381444,9.56326254,105636.01028149
2013-12-16T18:30:00Z,9.56326254,9.56326254,9.50392482,9.55337292,94433.35537665
2013-12-16T19:00:00Z,9.55337292,9.55337292,9.50392482,9.51381444,102890.70763083
2013-12-16T19:30:00Z,9.51381444,9.5929314,9.51381444,9.5929314,194088.34717613
2013-12-17T14:00:00Z,9.66215874,9.67204836,9.5929314,9.5929314,4424.84139937
2013-12-17T14:30:00Z,9.5929314,9.6918276,9.5929314,9.68193798,73132.23359442
2013-12-17T15:00:00Z,9.67204836,9.6918276,9.63248988,9.63248988,65680.98673154
2013-12-17T15:30:00Z,9.62260026,9.62260026,9.57315216,9.5929314,135590.64959018
2013-12-17T16:00:00Z,9.5929314,9.5929314,9.52370406,9.56326254,113547.33548913
2013-12-17T16:30:00Z,9.56326254,9.57315216,9.5434833,9.56326254,176948.15372077
2013-12-17T17:00:00Z,9.58304178,9.61271064,9.58304178,9.58304178,57404.63233168
2013-12-17T17:30:00Z,9.5929314,9.60282102,9.58304178,9.5929314,274007.49472679
2013-12-17T18:00:00Z,9.60282102,9.65226912,9.5929314,9.65226912,256242.40365151
2013-12-17T18:30:00Z,9.65226912,9.73138608,9.65226912,9.72149646,285353.73452165
2013-12-17T19:00:00Z,9.72149646,9.88962,9.72149646,9.86984076,328754.79543198
2013-12-17T19:30:00Z,9.86984076,9.9390681,9.7907238,9.9390681,442180.79157743
2013-12-18T14:00:00Z,9.9390681,10.0379643,9.9390681,10.0379643,61193.45333794
2013-12-18T14:30:00Z,9.9390681,9.9885162,9.88962,9.88962,104078.82203765
2013-12-18T15:00:00Z,9.86984076,9.88962,9.8401719,9.88962,130904.92860191
2013-12-18T15:30:00Z,9.88962,9.88962,9.87973038,9.87973038,26205.25358912
2013-12-18T16:00:00Z,9.87973038,9.88962,9.86984076,9.87973038,87921.47726606
2013-12-18T16:30:00Z,9.87973038,9.87973038,9.83028228,9.83028228,17195.80732121
2013-12-18T17:00:00Z,9.83028228,9.83028228,9.76105494,9.78083418,46284.89264502
2013-12-18T17:30:00Z,9.77094456,9.77094456,9.6918276,9.7412757,10768.8667512
2013-12-18T18:00:00Z,9.73138608,9.73138608,9.6918276,9.6918276,261997.93318651
2013-12-18T18:30:00Z,9.6918276,9.72149646,9.6918276,9.72149646,19340.48022068
2013-12-18T19:00:00Z,9.72149646,9.7907238,9.72149646,9.78083418,99389.05640459
2013-12-18T19:30:00Z,9.78083418,9.78083418,9.72149646,9.7412757,122279.72358898
2013-12-19T14:00:00Z,9.7907238,9.7907238,9.7907238,9.7907238,2449.03241985
2013-12-19T14:30:00Z,9.7907238,9.83028228,9.7907238,9.83028228,71260.57421822
2013-12-19T15:00:00Z,9.82039266,9.82039266,9.71160684,9.71160684,34393.63696482
2013-12-19T15:30:00Z,9.71160684,9.71160684,9.66215874,9.71160684,35072.1261282
2013-12-19T16:00:00Z,9.71160684,9.72149646,9.66215874,9.68193798,92535.40580932
2013-12-19T16:30:00Z,9.66215874,9.66215874,9.5929314,9.5929314,72304.09257383
2013-12-19T17:00:00Z,9.57315216,9.57315216,9.52370406,9.52370406,317754.3727666
2013-12-19T17:30:00Z,9.50392482,9.5434833,9.4940352,9.5434833,352033.74851612
2013-12-19T18:00:00Z,9.5434833,9.5434833,9.47425596,9.51381444,68799.407864
2013-12-19T18:30:00Z,9.4940352,9.52370406,9.47425596,9.52370406,77138.4542581
2013-12-19T19:00:00Z,9.4940352,9.4940352,9.46436634,9.46436634,136526.98485887
2013-12-19T19:30:00Z,9.47425596,9.47425596,9.395139,9.395139,189592.72449295
2013-12-20T14:00:00Z,9.395139,9.4445871,9.27646356,9.27646356,79080.89491811
2013-12-20T14:30:00Z,9.2962428,9.395139,9.2962428,9.36547014,248910.47380991
2013-12-20T15:00:00Z,9.3456909,9.35558052,9.31602204,9.3456909,127980.65041933
2013-12-20T15:30:00Z,9.3456909,9.395139,9.3456909,9.3456909,153870.42171489
2013-12-20T16:00:00Z,9.3456909,9.35558052,9.33580128,9.3456909,379452.39554199
2013-12-20T16:30:00Z,9.33580128,9.3456909,9.2962428,9.2962428,116875.06698943
2013-12-20T17:00:00Z,9.28635318,9.28635318,9.22701546,9.22701546,77818.96574388
2013-12-20T17:30:00Z,9.23690508,9.26657394,9.20723622,9.25668432,259097.92287267
2013-12-20T18:00:00Z,9.25668432,9.25668432,9.1478985,9.16767774,66876.17926675
2013-12-20T18:30:00Z,9.16767774,9.25668432,9.16767774,9.22701546,207975.63505979
2013-12-20T19:00:00Z,9.2467947,9.2467947,9.17756736,9.18745698,73474.0060791
2013-12-20T19:30:00Z,9.18745698,9.18745698,9.13800888,9.13800888,150453.70802923
2013-12-23T14:00:00Z,9.16767774,9.1973466,9.16767774,9.17756736,29963.73975946
2013-12-23T14:30:00Z,9.17756736,9.17756736,9.0490023,9.13800888,34968.98768608
2013-12-23T15:00:00Z,9.13800888,9.13800888,8.9995542,9.02922306,123177.63473217
2013-12-23T15:30:00Z,9.02922306,9.0490023,8.9995542,9.0490023,75445.77041383
2013-12-23T16:00:00Z,9.0490023,9.07867116,9.02922306,9.07867116,76329.52530026
2013-12-23T16:30:00Z,9.07867116,9.13800888,9.05889192,9.07867116,70760.04942556
2013-12-23T17:00:00Z,9.07867116,9.17756736,9.07867116,9.16767774,67292.77768003
2013-12-23T17:30:00Z,9.16767774,9.2467947,9.15778812,9.2467947,125491.17155159
2013-12-23T18:00:00Z,9.23690508,9.3456909,9.23690508,9.32591166,140703.0806037
2013-12-23T18:30:00Z,9.32591166,9.32591166,9.2467947,9.2467947,86075.0969198
2013-12-23T19:00:00Z,9.28635318,9.2962428,9.26657394,9.26657394,89622.25039991
2013-12-23T19:30:00Z,9.26657394,9.2962428,9.2467947,9.2962428,160561.27535739
2013-12-26T14:00:00Z,9.2962428,9.2962428,9.2962428,9.2962428,697.70122613
2013-12-26T14:30:00Z,9.2962428,9.2962428,9.1478985,9.1478985,24137.42894065
2013-12-26T15:00:00Z,9.18745698,9.1973466,9.1478985,9.1478985,75351.73242248
2013-12-26T15:30:00Z,9.1478985,9.1478985,9.11822964,9.13800888,21868.38321392
2013-12-26T16:00:00Z,9.11822964,9.11822964,9.0490023,9.0490023,15898.48750508
2013-12-26T16:30:00Z,8.9995542,8.9995542,8.9501061,8.9501061,35564.56163129
2013-12-26T17:00:00Z,8.97977496,8.97977496,8.900658,8.9501061,168095.43743845
2013-12-26T17:30:00Z,8.96988534,9.0490023,8.96988534,8.9995542,42254.40411259
2013-12-26T18:00:00Z,8.97977496,8.97977496,8.87098914,8.87098914,50576.26076634
2013-12-26T18:30:00Z,8.88087876,8.88087876,8.8512099,8.86109952,64311.8744704
2013-12-26T19:00:00Z,8.8512099,8.8512099,8.82154104,8.83143066,88449.30341105
2013-12-26T19:30:00Z,8.83143066,8.87098914,8.82154104,8.84132028,167365.379054
2013-12-27T14:00:00Z,8.8512099,8.8512099,8.84132028,8.8512099,27943.43968727
2013-12-27T14:30:00Z,8.900658,9.0984504,8.900658,8.9995542,48633.82010633
2013-12-27T15:00:00Z,9.01933344,9.03911268,8.96988534,8.9995542,65192.59587325
2013-12-27T15:30:00Z,8.9995542,9.00944382,8.9995542,8.9995542,86138.80007523
2013-12-27T16:00:00Z,8.9995542,9.02922306,8.98966458,9.02922306,27077.88570238
2013-12-27T16:30:00Z,9.02922306,9.0984504,9.02922306,9.07867116,145064.21884764
2013-12-27T17:00:00Z,9.08856078,9.0984504,9.08856078,9.0984504,71083.62100869
2013-12-27T17:30:00Z,9.0984504,9.11822964,9.08856078,9.11822964,76896.78673195
2013-12-27T18:00:00Z,9.13800888,9.13800888,9.0984504,9.13800888,24348.76163088
2013-12-27T18:30:00Z,9.13800888,9.13800888,9.05889192,9.05889192,14631.50252487
2013-12-27T19:00:00Z,9.08856078,9.17756736,9.08856078,9.17756736,136497.66118415
2013-12-27T19:30:00Z,9.16767774,9.1973466,9.16767774,9.1973466,90554.54102382
2013-12-30T14:00:00Z,9.2467947,9.3456909,9.2467947,9.3456909,55332.76303842
2013-12-30T14:30:00Z,9.3456909,9.47425596,9.3456909,9.395139,118034.86888273
2013-12-30T15:00:00Z,9.395139,9.395139,9.3456909,9.3456909,27125.41027866
2013-12-30T15:30:00Z,9.3456909,9.37535976,9.2467947,9.2467947,9034.72529784
2013-12-30T16:00:00Z,9.2467947,9.25668432,9.2467947,9.2467947,20691.39158026
2013-12-30T16:30:00Z,9.2467947,9.2962428,9.2467947,9.2962428,47474.01821304
2013-12-30T17:00:00Z,9.28635318,9.28635318,9.2467947,9.2467947,25436.77107917
2013-12-30T17:30:00Z,9.2467947,9.2467947,9.22701546,9.22701546,14934.85088406
